"Core","Sample_number","DATETIME","n","flux_co2_umol_s","flux_ch4_nmol_s","dry_soil_g","flux_co2_umol_g_s","flux_ch4_nmol_g_s","Core_assignment","coreID","Site","location","drying","length","replicate","Treatment"
"3",244,2019-02-15 20:59:40,10,5.3460163682475e-06,-2.31973834172833e-07,181.06,2.95262143391556e-08,-1.28119868647317e-09,"CPCRW_30d_up_CW_r4","C3","CPCRW","upland","constant weight","30 day",4,"drydown"
"3",273,2019-02-15 21:46:55,8,2.35186048420933e-05,-7.98688789717734e-07,181.06,1.29893984547074e-07,-4.41118297645937e-09,"CPCRW_30d_up_CW_r4","C3","CPCRW","upland","constant weight","30 day",4,"drydown"
"3",513,2019-02-22 21:04:33,5,0.000219503117741664,3.25213168234249e-08,181.06,1.21232253253984e-06,1.79616242259057e-10,"CPCRW_30d_up_CW_r4","C3","CPCRW","upland","constant weight","30 day",4,"drought"
"34",9,2019-02-01 17:42:56,10,0.000186690771576597,-3.2658627427757e-07,131.7,1.41754572191797e-06,-2.47977429216074e-09,"CPCRW_90d_up_CW_r3","C34","CPCRW","upland","constant weight","90 day",3,"drydown"
"34",325,2019-02-15 23:29:49,7,5.00225319017395e-05,8.43465769766075e-05,131.7,3.7982180639134e-07,6.40444775828455e-07,"CPCRW_90d_up_CW_r3","C34","CPCRW","upland","constant weight","90 day",3,"drydown"
"34",353,2019-02-16 00:16:45,5,0.000162789011299936,-5.6575974868228e-07,131.7,1.23605931131311e-06,-4.29582193380623e-09,"CPCRW_90d_up_CW_r3","C34","CPCRW","upland","constant weight","90 day",3,"drydown"
"34",451,2019-02-22 19:13:40,10,3.21258007667024e-05,-6.34648891521052e-09,131.7,2.43931668691742e-07,-4.81889818922591e-11,"CPCRW_90d_up_CW_r3","C34","CPCRW","upland","constant weight","90 day",3,"drought"
"34",482,2019-02-22 20:01:02,8,5.5516272184038e-05,-2.07002524343022e-07,131.7,4.21535855611527e-07,-1.57177315370556e-09,"CPCRW_90d_up_CW_r3","C34","CPCRW","upland","constant weight","90 day",3,"drought"
"37",137,2019-02-01 21:42:46,8,9.01372250050814e-05,-6.95750463287068e-05,53.66,1.67978429006861e-06,-1.29659050183949e-06,"CPCRW_90d_up_FAD_r4","C37","CPCRW","upland","forced","90 day",4,"drydown"
"37",197,2019-02-15 19:37:23,10,6.07237342957658e-05,-2.01923632216078e-06,53.66,1.13163873081934e-06,-3.76301960894666e-08,"CPCRW_90d_up_FAD_r4","C37","CPCRW","upland","forced","90 day",4,"drydown"
"37",224,2019-02-15 20:24:49,9,3.21776985686389e-05,-9.24324341392405e-07,53.66,5.99658937171802e-07,-1.72255747557288e-08,"CPCRW_90d_up_FAD_r4","C37","CPCRW","upland","forced","90 day",4,"drydown"
"37",251,2019-02-15 21:12:06,11,1.45821615185085e-05,-8.54762279565476e-07,53.66,2.7175105327075e-07,-1.59292262311867e-08,"CPCRW_90d_up_FAD_r4","C37","CPCRW","upland","forced","90 day",4,"drydown"
"37",538,2019-02-22 22:03:02,8,0.000198494737717495,1.17859109226685e-08,53.66,3.69911922693804e-06,2.19640531544326e-10,"CPCRW_90d_up_FAD_r4","C37","CPCRW","upland","forced","90 day",4,"drydown"
"39",64,2019-02-01 19:34:47,7,5.44489383360143e-05,-4.25169341473698e-07,80.91,6.7295684508731e-07,-5.25484293009144e-09,"CPCRW_30d_up_FAD_r4","C39","CPCRW","upland","forced","30 day",4,"drydown"
"39",93,2019-02-01 20:22:09,10,6.5834057055232e-05,3.72390775894837e-06,80.91,8.13670214500457e-07,4.60253090958889e-08,"CPCRW_30d_up_FAD_r4","C39","CPCRW","upland","forced","30 day",4,"drydown"
"39",281,2019-02-15 22:10:10,6,0.000145316515707672,-3.91641258442616e-08,80.91,1.79602664327861e-06,-4.84045554866661e-10,"CPCRW_30d_up_FAD_r4","C39","CPCRW","upland","forced","30 day",4,"drydown"
"39",522,2019-02-22 21:40:40,5,0.000158555842086911,1.36387143478186e-08,80.91,1.95965692852443e-06,1.68566485574324e-10,"CPCRW_30d_up_FAD_r4","C39","CPCRW","upland","forced","30 day",4,"drydown"
"39",550,2019-02-22 22:27:41,7,7.8119185355342e-05,7.96560646502678e-07,80.91,9.65507172850599e-07,9.84502096777503e-09,"CPCRW_30d_up_FAD_r4","C39","CPCRW","upland","forced","30 day",4,"drydown"
"39",576,2019-02-22 23:15:05,7,7.28001479135756e-05,6.0332458160739e-08,80.91,8.99766999302627e-07,7.45673688799147e-10,"CPCRW_30d_up_FAD_r4","C39","CPCRW","upland","forced","30 day",4,"drydown"
"4",27,2019-02-01 18:20:46,11,3.35993123253618e-07,5.64563627196827e-05,188.66,1.78094520965556e-09,2.99249245837394e-07,"CPCRW_150d_up_CW_r4","C4","CPCRW","upland","constant weight","150 day",4,"drydown"
"4",56,2019-02-01 19:08:04,10,3.80654898769521e-05,-7.33281758371721e-07,188.66,2.01767676650864e-07,-3.88678977192686e-09,"CPCRW_150d_up_CW_r4","C4","CPCRW","upland","constant weight","150 day",4,"drydown"
"4",380,2019-02-16 01:03:48,9,3.31521747377778e-05,-1.12440451277016e-06,188.66,1.75724450004123e-07,-5.95995183276877e-09,"CPCRW_150d_up_CW_r4","C4","CPCRW","upland","constant weight","150 day",4,"drydown"
"4",418,2019-02-22 18:20:30,7,6.33349144405996e-05,-5.96975588404388e-07,188.66,3.35709288882644e-07,-3.16429337646766e-09,"CPCRW_150d_up_CW_r4","C4","CPCRW","upland","constant weight","150 day",4,"drought"
"44",330,2019-02-15 23:37:20,7,5.69260682920695e-05,-0.000104201884929643,84.37,6.74719311272602e-07,-1.23505849152119e-06,"CPCRW_30d_low_FAD_r3","C44","CPCRW","lowland","forced","30 day",3,"drydown"
"44",484,2019-02-22 20:03:31,8,5.47872307161505e-05,-1.01378738745126e-07,84.37,6.49368622924623e-07,-1.20159699828287e-09,"CPCRW_30d_low_FAD_r3","C44","CPCRW","lowland","forced","30 day",3,"drydown"
"50",13,2019-02-01 17:48:03,10,4.48901960198692e-05,-6.58948207579381e-08,183.19,2.45047197007857e-07,-3.59707520923293e-10,"CPCRW_30d_low_FAD_r1","C50","CPCRW","lowland","forced","30 day",1,"drydown"
"50",503,2019-02-22 20:49:50,9,2.13044326314828e-05,-2.41037325503087e-07,183.19,1.16296919217658e-07,-1.31577774716462e-09,"CPCRW_30d_low_FAD_r1","C50","CPCRW","lowland","forced","30 day",1,"drydown"
"52",39,2019-02-01 18:35:36,8,6.00141983357794e-05,-2.52444477020011e-07,174.91,3.43114735211134e-07,-1.44328212806593e-09,"CPCRW_90d_low_FAD_r3","C52","CPCRW","lowland","forced","90 day",3,"drydown"
"52",363,2019-02-16 00:43:50,10,2.11360589683656e-05,-3.01362433580959e-07,174.91,1.20839625912559e-07,-1.72295714127814e-09,"CPCRW_90d_low_FAD_r3","C52","CPCRW","lowland","forced","90 day",3,"drydown"
"52",441,2019-02-22 18:47:56,7,0.000102037054778548,-3.13338526779843e-08,174.91,5.83368902741682e-07,-1.7914271727165e-10,"CPCRW_90d_low_FAD_r3","C52","CPCRW","lowland","forced","90 day",3,"drydown"
"53",18,2019-02-01 18:08:12,11,1.85495047321591e-05,-1.97886554597691e-06,39.89,4.65016413440941e-07,-4.96080608166686e-08,"CPCRW_90d_low_CW_r4","C53","CPCRW","lowland","constant weight","90 day",4,"drydown"
"53",47,2019-02-01 18:55:45,10,2.65768244254051e-05,-4.6503626496994e-07,39.89,6.66252805851218e-07,-1.16579660308333e-08,"CPCRW_90d_low_CW_r4","C53","CPCRW","lowland","constant weight","90 day",4,"drydown"
"53",367,2019-02-16 00:48:24,6,0.000227715054834815,6.13537762295106e-07,39.89,5.70857495198834e-06,1.538074109539e-08,"CPCRW_90d_low_CW_r4","C53","CPCRW","lowland","constant weight","90 day",4,"drydown"
"53",443,2019-02-22 18:50:15,10,4.18548937619083e-05,1.34866978291857e-06,39.89,1.04925780300597e-06,3.38097213065573e-08,"CPCRW_90d_low_CW_r4","C53","CPCRW","lowland","constant weight","90 day",4,"drought"
"54",303,2019-02-15 22:37:32,9,1.86196068679008e-05,-8.93669773524838e-07,15.94,1.16810582609164e-06,-5.60646031069534e-08,"CPCRW_30d_low_CW_r4","C54","CPCRW","lowland","constant weight","30 day",4,"drydown"
"54",580,2019-02-22 23:28:33,10,2.5535402673358e-06,1.23623781869593e-08,15.94,1.60197005479034e-07,7.75556975342488e-10,"CPCRW_30d_low_CW_r4","C54","CPCRW","lowland","constant weight","30 day",4,"drought"
"55",22,2019-02-01 18:13:21,10,3.6644383464957e-05,-8.43132267088895e-07,82.11,4.46284051454841e-07,-1.02683262341846e-08,"CPCRW_150d_low_CW_r4","C55","CPCRW","lowland","constant weight","150 day",4,"drydown"
"55",51,2019-02-01 19:00:33,11,3.67109958424743e-05,-3.10235050097849e-07,82.11,4.47095309249474e-07,-3.77828583726524e-09,"CPCRW_150d_low_CW_r4","C55","CPCRW","lowland","constant weight","150 day",4,"drydown"
"55",447,2019-02-22 18:55:15,11,3.48200255004846e-05,4.38934621571715e-10,82.11,4.24065588850136e-07,5.34569019086245e-12,"CPCRW_150d_low_CW_r4","C55","CPCRW","lowland","constant weight","150 day",4,"drought"
"56",15,2019-02-01 17:50:25,7,0.000188907497045987,6.84034344481052e-05,84.64,2.23189386869077e-06,8.08169121551337e-07,"CPCRW_30d_low_FAD_r4","C56","CPCRW","lowland","forced","30 day",4,"drydown"
"56",323,2019-02-15 23:27:03,6,0.000177663161871791,-2.21853827986172e-08,84.64,2.09904491814498e-06,-2.62114636089523e-10,"CPCRW_30d_low_FAD_r4","C56","CPCRW","lowland","forced","30 day",4,"drydown"
"56",351,2019-02-16 00:14:41,9,0.000157920541217639,-8.4712522282233e-07,84.64,1.8657908934031e-06,-1.00085683225701e-08,"CPCRW_30d_low_FAD_r4","C56","CPCRW","lowland","forced","30 day",4,"drydown"
"56",507,2019-02-22 20:54:54,7,6.3917889469526e-05,-6.66661016743433e-08,84.64,7.55173552333719e-07,-7.87642978194037e-10,"CPCRW_30d_low_FAD_r4","C56","CPCRW","lowland","forced","30 day",4,"drydown"
"6",144,2019-02-01 22:13:44,9,3.79577000903489e-05,-1.20953096873738e-06,161.94,2.34393603126769e-07,-7.46900684659367e-09,"CPCRW_30d_up_FAD_r1","C6","CPCRW","upland","forced","30 day",1,"drydown"
"6",173,2019-02-01 23:01:01,11,8.02214836919132e-05,-7.47834062861233e-07,161.94,4.95377817042813e-07,-4.61797000655325e-09,"CPCRW_30d_up_FAD_r1","C6","CPCRW","upland","forced","30 day",1,"drydown"
"6",382,2019-02-16 01:06:12,7,6.9866653435342e-05,5.15646369141925e-08,161.94,4.31435429389539e-07,3.1841816051743e-10,"CPCRW_30d_up_FAD_r1","C6","CPCRW","upland","forced","30 day",1,"drydown"
"6",426,2019-02-22 18:30:21,11,3.68938665641938e-05,-2.34586938472359e-07,161.94,2.27824296431974e-07,-1.44860404144967e-09,"CPCRW_30d_up_FAD_r1","C6","CPCRW","upland","forced","30 day",1,"drydown"
"60",81,2019-02-01 19:57:04,10,0.000272151605947962,-4.6761448387588e-08,86.64,3.14117735397001e-06,-5.39721241777332e-10,"CPCRW_150d_low_CW_r1","C60","CPCRW","lowland","constant weight","150 day",1,"drydown"
"60",111,2019-02-01 20:44:39,8,0.000206927258670698,-1.17067375620135e-06,86.64,2.38835709453714e-06,-1.35119316274394e-08,"CPCRW_150d_low_CW_r1","C60","CPCRW","lowland","constant weight","150 day",1,"drydown"
"60",285,2019-02-15 22:14:51,6,0.000383545299612424,-5.75111695520442e-07,86.64,4.42688480623758e-06,-6.63794662419717e-09,"CPCRW_150d_low_CW_r1","C60","CPCRW","lowland","constant weight","150 day",1,"drydown"
"60",315,2019-02-15 23:05:15,35,0.000173581672265712,5.77270298188537e-06,86.64,2.00348190519058e-06,6.66286124409668e-08,"CPCRW_150d_low_CW_r1","C60","CPCRW","lowland","constant weight","150 day",1,"drydown"
"60",582,2019-02-22 23:30:55,11,3.08861443454265e-06,-7.27952292135113e-09,86.64,3.56488277301783e-08,-8.40203476610241e-11,"CPCRW_150d_low_CW_r1","C60","CPCRW","lowland","constant weight","150 day",1,"drought"
"61",91,2019-02-01 20:19:42,8,4.91276594887637e-05,-1.4542005706189e-07,90.49,5.42907055904118e-07,-1.60702903151608e-09,"CPCRW_90d_low_CW_r2","C61","CPCRW","lowland","constant weight","90 day",2,"drydown"
"61",291,2019-02-15 22:22:33,10,6.01334742903296e-05,-1.7334630718801e-07,90.49,6.64531708369208e-07,-1.91564048168869e-09,"CPCRW_90d_low_CW_r2","C61","CPCRW","lowland","constant weight","90 day",2,"drydown"
"61",532,2019-02-22 21:55:24,10,0.000239799830330439,9.92302410663055e-07,90.49,2.65001470140832e-06,1.09658792205001e-08,"CPCRW_90d_low_CW_r2","C61","CPCRW","lowland","constant weight","90 day",2,"drought"
"61",559,2019-02-22 22:42:50,8,8.46857600072386e-05,2.14248791382648e-08,90.49,9.35857663910251e-07,2.36765157898826e-10,"CPCRW_90d_low_CW_r2","C61","CPCRW","lowland","constant weight","90 day",2,"drought"
"62",80,2019-02-01 19:54:55,9,3.34187256228335e-05,-1.99379650083096e-08,74.08,4.51116706571726e-07,-2.69140996332472e-10,"CPCRW_150d_low_CW_r2","C62","CPCRW","lowland","constant weight","150 day",2,"drydown"
"62",109,2019-02-01 20:42:08,10,1.46381146181095e-05,-1.21158089365656e-06,74.08,1.97598739445323e-07,-1.63550336616707e-08,"CPCRW_150d_low_CW_r2","C62","CPCRW","lowland","constant weight","150 day",2,"drydown"
"62",301,2019-02-15 22:35:06,11,2.99050186933576e-05,-2.11463401499419e-05,74.08,4.03685457523725e-07,-2.85452755803751e-07,"CPCRW_150d_low_CW_r2","C62","CPCRW","lowland","constant weight","150 day",2,"drydown"
"62",536,2019-02-22 22:00:45,7,8.58094120949539e-05,-1.80369352193878e-06,74.08,1.15833439653016e-06,-2.43479147129965e-08,"CPCRW_150d_low_CW_r2","C62","CPCRW","lowland","constant weight","150 day",2,"drought"
"62",562,2019-02-22 22:47:53,10,1.4298932528164e-05,-9.32838806924389e-07,74.08,1.93020147518413e-07,-1.25923165081586e-08,"CPCRW_150d_low_CW_r2","C62","CPCRW","lowland","constant weight","150 day",2,"drought"
"64",70,2019-02-01 19:42:08,7,0.000196594815598359,-1.3587333348342e-07,113.5,1.73211291276088e-06,-1.19712188091119e-09,"CPCRW_90d_low_CW_r3","C64","CPCRW","lowland","constant weight","90 day",3,"drydown"
"64",99,2019-02-01 20:29:45,11,2.17791968613469e-06,-7.42312492909242e-07,113.5,1.91887197016273e-08,-6.54019817541182e-09,"CPCRW_90d_low_CW_r3","C64","CPCRW","lowland","constant weight","90 day",3,"drydown"
"64",277,2019-02-15 22:05:05,8,0.000147225145357372,7.47177006672991e-05,113.5,1.29713784455834e-06,6.58305732751534e-07,"CPCRW_90d_low_CW_r3","C64","CPCRW","lowland","constant weight","90 day",3,"drydown"
"64",307,2019-02-15 22:52:22,11,2.53615207799393e-05,-6.37835618294967e-07,113.5,2.23449522290214e-07,-5.61969707748870e-09,"CPCRW_90d_low_CW_r3","C64","CPCRW","lowland","constant weight","90 day",3,"drydown"
"64",529,2019-02-22 21:50:41,6,0.000211801121846301,1.90149008783995e-06,113.5,1.86608917926256e-06,1.67532166329511e-08,"CPCRW_90d_low_CW_r3","C64","CPCRW","lowland","constant weight","90 day",3,"drought"
"64",556,2019-02-22 22:37:41,10,0.000152509014660911,5.51209391619636e-05,113.5,1.34369175912697e-06,4.85647041074569e-07,"CPCRW_90d_low_CW_r3","C64","CPCRW","lowland","constant weight","90 day",3,"drought"
"65",73,2019-02-01 19:47:25,7,7.84537764370799e-05,4.34891184743512e-07,143.04,5.4847438784312e-07,3.04034664949323e-09,"CPCRW_30d_low_CW_r3","C65","CPCRW","lowland","constant weight","30 day",3,"drydown"
"65",103,2019-02-01 20:34:37,10,7.56253719835659e-05,-2.29502568406463e-05,143.04,5.28700866775489e-07,-1.60446426458657e-07,"CPCRW_30d_low_CW_r3","C65","CPCRW","lowland","constant weight","30 day",3,"drydown"
"65",297,2019-02-15 22:30:04,8,0.000113911224438687,-5.34972380781762e-08,143.04,7.96359231254803e-07,-3.74001944058838e-10,"CPCRW_30d_low_CW_r3","C65","CPCRW","lowland","constant weight","30 day",3,"drydown"
"65",534,2019-02-22 21:57:49,7,0.000331887579544406,2.20231546175788e-08,143.04,2.32024314558449e-06,1.53965007113946e-10,"CPCRW_30d_low_CW_r3","C65","CPCRW","lowland","constant weight","30 day",3,"drought"
"65",561,2019-02-22 22:45:12,8,0.000110981605692037,2.66583056569268e-08,143.04,7.75878115855961e-07,1.86369586527732e-10,"CPCRW_30d_low_CW_r3","C65","CPCRW","lowland","constant weight","30 day",3,"drought"
"66",142,2019-02-01 21:50:15,9,0.000190994926163899,-3.02431558332509e-07,142.71,1.338342976413e-06,-2.11920368812634e-09,"CPCRW_30d_low_CW_r2","C66","CPCRW","lowland","constant weight","30 day",2,"drydown"
"66",191,2019-02-15 19:29:45,9,4.70380617185265e-05,-3.35429664746936e-07,142.71,3.29605926133603e-07,-2.35042859468107e-09,"CPCRW_30d_low_CW_r2","C66","CPCRW","lowland","constant weight","30 day",2,"drydown"
"66",219,2019-02-15 20:17:10,9,4.30486425649232e-05,9.05468754604618e-07,142.71,3.01651198689112e-07,6.34481644316879e-09,"CPCRW_30d_low_CW_r2","C66","CPCRW","lowland","constant weight","30 day",2,"drydown"
"66",489,2019-02-22 20:32:23,9,7.67423424477203e-05,-8.20966885970769e-07,142.71,5.37750279922362e-07,-5.75269347607574e-09,"CPCRW_30d_low_CW_r2","C66","CPCRW","lowland","constant weight","30 day",2,"drought"
"69",68,2019-02-01 19:39:45,9,4.15598365077745e-05,7.47373171750564e-07,178.92,2.32281670622482e-07,4.1771359923461e-09,"CPCRW_30d_low_CW_r1","C69","CPCRW","lowland","constant weight","30 day",1,"drydown"
"69",97,2019-02-01 20:27:01,10,7.04956417413989e-05,-6.25727755279675e-07,178.92,3.94006493077347e-07,-3.49724879990876e-09,"CPCRW_30d_low_CW_r1","C69","CPCRW","lowland","constant weight","30 day",1,"drydown"
"69",293,2019-02-15 22:24:56,10,8.34342557580711e-05,-1.16848907180756e-07,178.92,4.66321572535609e-07,-6.53079069867854e-10,"CPCRW_30d_low_CW_r1","C69","CPCRW","lowland","constant weight","30 day",1,"drydown"
"69",520,2019-02-22 21:38:15,5,5.99600697932561e-05,1.14816729105973e-08,178.92,3.35122232244892e-07,6.41721043516503e-11,"CPCRW_30d_low_CW_r1","C69","CPCRW","lowland","constant weight","30 day",1,"drought"
