-3.84703	0	
-3.84672	0	
-3.84642	0	
-3.84611	0	
-3.8458	0	
-3.8455	0	
-3.84519	0	
-3.84489	0	
-3.84458	0	
-3.84428	0	
-3.84397	0	
-3.84367	0	
-3.84336	0	
-3.84305	0	
-3.84275	0	
-3.84244	0	
-3.84214	0	
-3.84183	0	
-3.84153	0	
-3.84122	0	
-3.84092	0	
-3.84061	0	
-3.8403	0	
-3.84	0	
-3.83969	0	
-3.83939	0	
-3.83908	0	
-3.83878	0	
-3.83847	0	
-3.83817	0	
-3.83786	0	
-3.83755	4.71628e-15	
-3.83725	0.0003241	
-3.83694	0.0003241	
-3.83664	0.0003241	
-3.83633	0.000324473	
-3.83603	0.000324473	
-3.83572	0.000324473	
-3.83542	0.000324473	
-3.83511	0.000324473	
-3.8348	0.000324473	
-3.8345	0.000324473	
-3.83419	0.000324473	
-3.83389	0.000324473	
-3.83358	0.000324473	
-3.83328	0.000324473	
-3.83297	0.000324473	
-3.83267	0.000324473	
-3.83236	0.000324845	
-3.83205	0.000324845	
-3.83175	0.000324845	
-3.83144	0.000324845	
-3.83114	0.000324845	
-3.83083	0.000324845	
-3.83053	0.000324845	
-3.83022	0.000324845	
-3.82992	0.000324845	
-3.82961	0.000324845	
-3.8293	0.000324845	
-3.829	0.000324845	
-3.82869	0.000324845	
-3.82839	0.000325218	
-3.82808	0.000325218	
-3.82778	0.000325218	
-3.82747	0.000325218	
-3.82717	0.000325218	
-3.82686	0.000325218	
-3.82655	0.000325218	
-3.82625	0.000325218	
-3.82594	0.000325218	
-3.82564	0.000325218	
-3.82533	0.000325218	
-3.82503	0.000325218	
-3.82472	0.000325218	
-3.82442	0.00032559	
-3.82411	0.00032559	
-3.8238	0.00032559	
-3.8235	0.00032559	
-3.82319	0.00032559	
-3.82289	0.00032559	
-3.82258	0.00032559	
-3.82228	0.00032559	
-3.82197	0.00032559	
-3.82167	0.00032559	
-3.82136	0.00032559	
-3.82105	0.00032559	
-3.82075	0.00032559	
-3.82044	0.000325963	
-3.82014	0.000325963	
-3.81983	0.000325963	
-3.81953	0.000325963	
-3.81922	0.000325963	
