-3.75847	4.84288e-06	
-3.75817	0.000290945	
-3.75786	0.000290945	
-3.75756	0.000290945	
-3.75725	0.000290945	
-3.75695	0.000290945	
-3.75664	0.000290945	
-3.75634	0.000291318	
-3.75603	0.000291318	
-3.75572	0.000291318	
-3.75542	0.000291318	
-3.75511	0.00029169	
-3.75481	0.00029169	
-3.7545	0.00029169	
-3.7542	0.00029169	
-3.75389	0.00029169	
-3.75359	0.00029169	
-3.75328	0.00029169	
-3.75297	0.00029169	
-3.75267	0.00029169	
-3.75236	0.00029169	
-3.75206	0.00029169	
-3.75175	0.00029169	
-3.75145	0.000292063	
-3.75114	0.000292063	
-3.75084	0.000292063	
-3.75053	0.000292063	
-3.75022	0.000292063	
-3.74992	0.000292063	
-3.74961	0.000292063	
-3.74931	0.000292063	
-3.749	0.000292063	
-3.7487	0.000292063	
-3.74839	0.000292063	
-3.74809	0.000292063	
-3.74778	0.000292435	
-3.74747	0.000292435	
-3.74717	0.000292435	
-3.74686	0.000292435	
-3.74656	0.000292435	
-3.74625	0.000292435	
-3.74595	0.000292435	
-3.74564	0.000292435	
-3.74534	0.000292435	
-3.74503	0.000292435	
-3.74472	0.000292435	
-3.74442	0.000292435	
-3.74411	0.000292435	
-3.74381	0.000292435	
-3.7435	0.000292435	
-3.7432	0.000292435	
-3.74289	0.000292808	
-3.74259	0.000292808	
-3.74228	0.000292808	
-3.74197	0.000292808	
-3.74167	0.000292808	
-3.74136	0.000292808	
-3.74106	0.000292808	
-3.74075	0.000292808	
-3.74045	0.000292808	
-3.74014	0.000292808	
-3.73984	0.000292808	
-3.73953	0.000292808	
-3.73922	0.00029318	
-3.73892	0.00029318	
-3.73861	0.00029318	
-3.73831	0.00029318	
-3.738	0.00029318	
-3.7377	0.00029318	
-3.73739	0.00029318	
-3.73709	0.00029318	
-3.73678	0.00029318	
-3.73647	0.00029318	
-3.73617	0.00029318	
-3.73586	0.00029318	
-3.73556	0.000293553	
-3.73525	0.000293553	
-3.73495	0.000293553	
-3.73464	0.000293553	
-3.73433	0.000293553	
-3.73403	0.000293553	
-3.73372	0.000293553	
-3.73342	0.000293553	
-3.73311	0.000293553	
-3.73281	0.000293553	
-3.7325	0.000293553	
-3.7322	0.000293553	
-3.73189	0.000293553	
-3.73158	0.000293553	
-3.73128	0.000293553	
-3.73097	0.000293553	
-3.73067	0.000293925	
-3.73036	0.000293925	
-3.73006	0.000293925	
-3.72975	0.000293925	
-3.72945	0.000293925	
-3.72914	0.000293925	
-3.72883	0.000293925	
-3.72853	0.000293925	
-3.72822	0.000293925	
-3.72792	0.000293925	
-3.72761	0.000293925	
-3.72731	0.000293925	
-3.727	0.000294298	
-3.7267	0.000294298	
-3.72639	0.000294298	
-3.72608	0.000294298	
-3.72578	0.000294298	
-3.72547	0.000294298	
-3.72517	0.000294298	
-3.72486	0.000294298	
-3.72456	0.000294298	
-3.72425	0.000294298	
-3.72395	0.000294298	
-3.72364	0.000294298	
-3.72333	0.00029467	
-3.72303	0.00029467	
-3.72272	0.00029467	
-3.72242	0.00029467	
-3.72211	0.00029467	
-3.72181	0.00029467	
-3.7215	0.00029467	
-3.7212	0.00029467	
-3.72089	0.00029467	
-3.72058	0.00029467	
-3.72028	0.00029467	
-3.71997	0.00029467	
-3.71967	0.00029467	
-3.71936	0.00029467	
-3.71906	0.00029467	
-3.71875	0.00029467	
-3.71845	0.000295043	
-3.71814	0.000295043	
-3.71783	0.000295043	
-3.71753	0.000295043	
-3.71722	0.000295043	
-3.71692	0.000295043	
-3.71661	0.000295043	
-3.71631	0.000295043	
-3.716	0.000295043	
-3.7157	0.000295043	
