"Core","cum","max","mean","median","sd","cv","se","n","Core_assignment","coreID","Site","location","drying","length","replicate"
"1",0.119622621971537,0.000183055390517467,1.96102658969733e-05,3.4769148822667e-07,4.01600567371611e-05,2.04790985232686,5.14196836255418e-07,6100,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1
"18",0.0408669614571164,4.8024917996238e-05,6.86608895448864e-06,2.24924305219302e-07,1.03271253864009e-05,1.50407684124885,1.33859127139025e-07,5952,"CPCRW_90d_up_FAD_r3","C18","CPCRW","upland","forced","90 day",3
"37",0.15236785259488,0.000302792663712158,2.591290010117e-05,4.15545351495627e-07,5.17516940055922e-05,1.99714018128197,6.74894528475422e-07,5880,"CPCRW_90d_up_FAD_r4","C37","CPCRW","upland","forced","90 day",4
"52",0.0674761142353108,0.000156858889810453,1.29761758144828e-05,7.04761145529785e-08,3.27589891421129e-05,2.52454880470641,4.54285442631755e-07,5200,"CPCRW_90d_low_FAD_r3","C52","CPCRW","lowland","forced","90 day",3
"71",0.131349605931109,0.00033800538664405,2.56291914011921e-05,7.15276527993897e-08,6.78238194210971e-05,2.64635034166324,9.47404205169986e-07,5125,"CPCRW_90d_low_FAD_r4","C71","CPCRW","lowland","forced","90 day",4
"77",0.405309445173676,0.000585664690714588,5.70858373484051e-05,3.40936587286427e-07,0.000123621551467656,2.1655380250126,1.46711789839281e-06,7100,"CPCRW_90d_low_FAD_r1","C77","CPCRW","lowland","forced","90 day",1
