Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,DOC_192,DOC_193,DOC_194,DOC_195,DOC_196,DOC_197,DOC_198,DOC_199,DOC_200,DOC_201,DOC_202,DOC_203,DOC_204,DOC_205,DOC_206,DOC_207,DOC_208,DOC_210,DOC_211,DOC_212,DOC_213,DOC_214,DOC_215,DOC_216,DOC_217,DOC_218,DOC_219,DOC_220,DOC_221,DOC_222,DOC_223,DOC_224,DOC_225,DOC_226,DOC_227,DOC_228,DOC_229,DOC_230,DOC_231,DOC_232,DOC_233,DOC_234,DOC_235,DOC_236,DOC_237,DOC_238,DOC_239,DOC_240,DOC_241,DOC_242,DOC_243,DOC_244,DOC_245,DOC_246,DOC_247,DOC_248,DOC_249,DOC_250,DOC_251,DOC_252,DOC_253,DOC_254,DOC_DI_Raw_H2O_Blank,DOC_Filter_Blank_1,DOC_Filter_Blank_2,DOC_Filter_Blank_3,DOC_MeOH_Blank_001,DOC_MeOH_Blank_002,DOC_Solution_Blank_1,DOC_Solution_Blank_2,DOC_Solution_Blank_3,DOC_191
147.765328333333,0,0,0,0,0,0,0,0,,None,148.772604800213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4938045,0,4752754.5,0,0,0,0,0,0,0,3152105.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.9671655,0,0,0,0,0,0,0,0,,None,148.97444196688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5890444.5,5274536.5,0
148.0696125,0,0,0,0,0,0,0,0,,None,149.07688896688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2713470,0,2388756.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148.862593,0,0,0,0,0,0,0,0,,None,149.86986946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364151.8,0,0
148.863803428571,0,0,0,0,0,0,0,0,,None,149.871079895451,0,0,0,0,0,0,0,0,0,0,0,0,0,2398437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4897937.5,12986288,11048537,0,0,18055210,32282646,26013270,0
148.864214,0,0,0,0,0,0,0,0,,None,149.87149046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3541466.5,3161508,0
148.891395,0,0,0,0,0,0,0,0,,None,149.89867146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592216.8,0,0
148.933637,0,0,0,0,0,0,0,0,,None,149.94091346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7734590.5,9208108,0
149.0091815,0,0,0,0,0,0,0,0,,None,150.01645796688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645113.8,4998512.5,0,0,0,0
149.00956,0,0,0,0,0,0,0,0,,None,150.01683646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31492270,41938996,0,0,0,0
149.0099155,0,0,0,0,0,0,0,0,,None,150.01719196688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6540857,8790475,0,0,0,0
149.024413973684,8,6,3,0,0,0,0,0,CHO,ConHC,150.031690440564,0.0241171436122246,1,0,0,2522887.5,3033026.5,3550026,0,0,3194293.3,0,0,2812456.5,2437448.3,0,0,0,4461104,4920911.5,2533262.5,2588260,2901624.5,9729693,8638809,10426178,8481493,17700442,12601029,11206783,7786239.5,0,2902493.5,0,0,3742137,0,6526053,0,0,0,0,0,0,0,0,0,0,0,10819055,10488660,17208124,7456080,16879824,14492992,14822744,11120667,17437160,10861460,13086242,8976074,12490333,5518750.5,9514272,5736349,0,0,0,0,0,0,0,0,0,0
149.0247707,0,0,0,0,0,0,0,0,,None,150.03204716688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495970.3,0,0,3727841.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436979,3162246.3,0,3400658,2706730.5,3001917.5,0,3190560,0,2578430.8,0,2432706.5,0,0,0,0,0,0,0,0,0,0,0,0,0
149.0275435,0,0,0,0,0,0,0,0,,None,150.03481996688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12208097,14622700,0,0,0,0
149.0607914,9,10,2,0,0,0,0,0,CHO,Lignin,150.06806786688,0.0779534257124313,1,0,0,0,2919399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2639944.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116515.8,2675493.5,0,0,0,0
149.173477,0,0,0,0,0,0,0,0,,None,150.18075346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884085.8,0,0,0
149.173573,0,0,0,0,0,0,0,0,,None,150.18084946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109147,0
149.538923,0,0,0,0,0,0,0,0,,None,150.54619946688,0,0,0,0,0,0,0,2844113.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924496.5
149.548283,0,0,0,0,0,0,0,0,,None,150.55555946688,0,0,0,0,2764228.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.009144,0,0,0,0,0,0,0,0,,None,151.01642046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3238301.8,3794914.8,0,0,0,0
150.053369,0,0,0,0,0,0,0,0,,None,151.06064546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250528.5,3957624.3,0,0,0,0
150.560874,0,0,0,0,0,0,0,0,,None,151.56815046688,0,0,0,5349905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.859631,0,0,0,0,0,0,0,0,,None,151.86690746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146432,2388586.3,0
150.86084775,0,0,0,0,0,0,0,0,,None,151.86812421688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335644,0,0,0,2932203.8,5018357,3982632.5,0
150.886648076923,0,0,0,0,0,0,0,0,,None,151.893924543803,0,0,0,0,0,0,0,0,0,0,0,0,0,3694209,0,0,0,0,0,2335862.8,2620654.5,2506601.8,2566972.5,0,0,0,0,0,0,2619823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091906.3,0,0,0,0,0,0,0,0,0,0,0,0,0,14100317,32599656,36895044,0,0,35381772,51580480,42826852,0
150.8870314,0,0,0,0,0,0,0,0,,None,151.89430786688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5747454.5,5046394,0,0,5197771.5,14420602,12811999,0
150.888425,0,0,0,0,0,0,0,0,,None,151.89570146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4823466,0,0
151.0068255,0,0,0,0,0,0,0,0,,None,152.01410196688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7297739.5,7974568,0,0,0,0
151.03964935,0,0,0,0,0,0,0,0,,None,152.04692581688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3271974.8,3003979,3122344.8,0,3070398.8,0,0,2858352.8,2498762,0,3266391,3841765.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5109910,5627045.5,0,3654757.3,4280243,5060478,4348529,0,0,3884575.3,0,3667784.3,3661067.5,2844972.5,3640320,3063748.8,0,0,0,0,0,0,0,0,0,0
151.040072924242,8,8,3,0,0,0,0,0,CHO,Lignin,152.047349391122,-0.0346472493020395,1,3906708.8,6864212.5,6534484.5,5643767,6324611.5,5187801.5,4119289,6280162,5742331,3220183.5,6417652.5,6873330,5026149.5,2744096,5773652,26520046,27837970,19773402,15953211,22824180,24261166,22591820,25675840,27538898,37430220,39303476,47891632,34539932,5431875.5,7000156.5,7516449.5,7169113,10865727,5717808.5,17486518,4244598,6046656,5333035.5,5384192.5,5559433,4904063.5,4569974,7209355.5,3050572,0,4160672.5,59785060,69171088,64919124,39947852,57291164,63465572,56039304,69209888,62941152,46861756,58628760,45253436,49156620,22714164,37102256,25368178,0,3062798.3,4229803.5,0,5193412,4458394.5,0,0,4331127.5,0
151.040434275862,0,0,0,0,0,0,0,0,,None,152.047710742742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962399.8,4386476,2638410.8,0,3147937.8,3816471,3651326,4043778.5,4175063,5550023,6587137,6962093.5,4485770,0,0,0,0,0,0,2360592,0,0,0,0,0,0,0,0,0,0,0,9047568,10024425,8221728,5780219,8160253,8980216,8557533,9775579,8375640,7017205,7826694.5,6452843,7149663.5,3457193.3,6362118,4544408.5,0,0,0,0,0,0,0,0,0,0
151.076459692308,9,12,2,0,0,0,0,0,CHO,Lignin,152.083736159188,-0.0429354764270232,1,0,2456470.5,0,2843803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2734133.8,0,0,0,0,0,2781481.5,0,4396264,2612239.3,3131602.3,0,0,0,2687985.3,0,4206118.5,2973217,2891104.8,0,3192874.5,0,2980881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.087683692308,8,12,1,2,0,0,0,0,CHON,Lipid,152.094960159188,0.0187942606022211,1,0,0,0,0,0,0,0,2493270,0,0,0,4931488.5,0,0,0,0,0,0,0,0,4590844,4754045.5,5145683.5,3970474,6755510,2529604,2984271.5,5784110.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650521.8,0,3078984.5,0,0,0,0,2497994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.011509777778,0,0,0,0,0,0,0,0,,None,153.018786244658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3032877.3,3522486.5,3108222.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095394,4661057,4573861.5,2538690.8,3462626,4174039.5,3581472.5,4237854.5,3941510.8,2801594.8,4201928,3778979.3,2957538.8,2418655.3,2673542,0,0,0,0,0,0,0,0,0,0,0
152.035318642857,7,7,3,1,0,0,0,0,CHON,Lignin,153.042595109737,-0.0131567106531457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385536.8,2905438,0,0,2351016,2708080.5,2766644.5,0,0,4018592.3,3289619.5,4206770,2960843.3,0,0,0,2822341.3,3352337,0,3966464.8,0,0,0,0,0,0,0,0,0,0,0,3555883,3535553.8,5488292.5,3132776,5507377,5689562.5,4939593.5,3975271.3,5090528,3961696.8,5229095,3784544.3,7352938,3257394.3,5493680,3745495.5,0,0,0,0,0,0,0,0,0,0
152.043427333333,7,8,3,0,1,0,0,0,CHO,Lignin,153.050703800213,-0.0316190202689625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800248.8,2686912.3,0,0,0,0,0,0,0,2726187,3570156.5,3900154.8,3282548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4995274,5687493,5708287.5,3555803,4811884,5635669.5,5345182.5,5755410,5328653,4020889.8,4832932,4300755,3702072.8,0,2784013,2633936.5,0,0,0,0,0,0,0,0,0,0
152.883696333333,0,0,0,0,0,0,0,0,,None,153.890972800213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16121096,36049452,41831804,0,0,39233252,58760664,49491112,0
152.8840802,0,0,0,0,0,0,0,0,,None,153.89135666688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4118786,5152546,0,0,5189407.5,12549913,11544216,0
152.958547,0,0,0,0,0,0,0,0,,None,153.96582346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610531.5,3040130.8,0,0,0,0
153.00004425,0,0,0,0,0,0,0,0,,None,154.00732071688,0,0,0,0,2480842.3,0,2706830.5,3654936.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4502386.5
153.0001788,0,0,0,0,0,0,0,0,,None,154.00745526688,0,0,0,0,2323974.3,3835756.5,0,0,2752023,3497934.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4290994.5
153.0003345,0,0,0,0,0,0,0,0,,None,154.00761096688,0,0,0,3415729.5,0,3367532.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.0007405,0,0,0,0,0,0,0,0,,None,154.00801696688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5859891,0,0,7363612,0,0,0
153.000855,0,0,0,0,0,0,0,0,,None,154.00813146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8181840.5,8035763,0,0,0,0,0,6204701,0
153.000938,0,0,0,0,0,0,0,0,,None,154.00821446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582568.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.018909470588,0,0,0,0,0,0,0,0,,None,154.026185937468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7684257.5,5484252,12808528,4331156,3309858.5,16206783,9352007,5325146.5,6346689.5,0,0,19265530,4703493.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760540,0,0,3690146.8,0,0,0,0,0,0,0,4670048,0,9987163,7346976.5,7666674,0,0,0,0,0,0,0,0,0,0
153.019332970588,7,6,4,0,0,0,0,0,CHO,Lignin,154.026609437468,-0.00491128299418376,1,6457790.5,0,0,12520350,0,0,0,0,8540788,0,0,0,0,0,0,79186704,61713612,107044232,34515676,37448192,158351952,91898112,53064856,71077240,195211488,275425600,289049248,97294400,0,0,0,0,0,0,24087586,0,0,0,0,0,0,0,0,0,0,0,74791056,68715784,188815632,37757124,131031152,110022968,98838232,72043592,162303952,70653952,81277088,64750644,206155664,97843216,75586720,72415624,0,0,0,0,0,0,0,3086887.8,0,0
153.019704117647,0,0,0,0,0,0,0,0,,None,154.026980584527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11682474,9584604,14347864,4547252,0,23598352,13587863,0,0,25945264,35351824,37604008,10813789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21857030,0,16796626,0,0,0,19001684,0,0,0,25776138,14419475,11154168,10806410,0,0,0,0,0,0,0,0,0,0
153.055723211538,8,10,3,0,0,0,0,0,CHO,Lignin,154.062999678418,-0.0356420320512317,1,4737846,12044394,0,11937193,10430147,0,0,0,5134411.5,0,5968874,8081646,5532848,2725537.3,3645926.5,4754236.5,5659251,0,2980782.8,4832525.5,6573034.5,6854010,8793073,7107384.5,10849675,0,8898164,7010744,0,5562240,11323918,0,13138399,5494191.5,15279006,4391156.5,10493054,4354288.5,8939989,0,7275088.5,4280466.5,8628510,3536845.8,5664143,0,9933351,9047230,11840073,6595378,13992148,12842464,12809981,10112975,13822143,10902396,11992021,8238614.5,0,6094477.5,7635307,6750645.5,0,0,0,0,0,0,0,2596633,0,8791010
153.092107478261,9,14,2,0,0,0,0,0,CHO,Lipid,154.099383945141,-0.0275896031183251,1,0,2841446.8,0,2856094,0,2494407.8,0,0,0,2356878,0,2341936.8,0,0,2295265.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3815646.5,3011368.8,6283185.5,3628484.5,5602782,2823412.5,5384268.5,2905885.8,5420248.5,2447092,4898600,3903726.5,4748435.5,0,4356997,0,3743017.8,2642209.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325007.3
153.778299,0,0,0,0,0,0,0,0,,None,154.78557546688,0,0,3259730.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.778435,0,0,0,0,0,0,0,0,,None,154.78571146688,0,0,0,0,5598013.5,0,5929176,8057616.5,6815407.5,9210341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8314277
153.778585333333,0,0,0,0,0,0,0,0,,None,154.785861800213,0,0,0,6792955.5,0,9431732,0,0,0,0,0,3446979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.778781,0,0,0,0,0,0,0,0,,None,154.78605746688,0,0,0,0,0,0,0,0,0,0,5584241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.77905,0,0,0,0,0,0,0,0,,None,154.78632646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10367408,0,0,12397946,0,0,0
153.779228,0,0,0,0,0,0,0,0,,None,154.78650446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462723.5,2545276,3474572,0,0,2316841.8,0,2718256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2716740.8,0,3335786,3356304.3,0,2617079.3,3853596.5,0,2845832.5,0,4107746,0,0,0,0,11203855,13005121,0,0,0,0,7283065,9821517,0
154.014585043478,6,5,4,1,0,0,0,0,CHON,Tannin,155.021861510358,-0.0248755771406086,1,0,3483369.3,0,2618952,0,0,0,0,0,0,0,0,0,0,0,2482768,3876380.3,0,0,0,3270559.8,0,3078949.8,0,6925691.5,0,6613497,3193059.8,0,0,0,0,0,0,7566473,0,0,0,0,0,0,0,0,0,0,0,0,0,5659179,2378456.3,7303838.5,7096096,5084045.5,0,5086833,4847685,5338881.5,4477157.5,3972559.5,2348971.5,3183495,3999466,0,0,0,0,0,0,0,0,0,0
154.022692333333,6,6,4,0,1,0,0,0,CHO,Lignin,155.029968800213,-0.0340670476667289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6831472.5,4723267,8701357,0,3018653,12101091,7362831,4645146.5,5435496,15167626,22649474,24035800,7720306.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5490318,5480322,14821418,0,10454741,8642559,8035604,6060230,13059248,5455920,7539888,5050076.5,16803530,7446692.5,6665625.5,5751921,0,0,0,0,0,0,0,0,0,0
154.02308,0,0,0,0,0,0,0,0,,None,155.03035646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450248.5,2714027.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.050966,7,9,3,1,0,0,0,0,CHON,Lignin,155.05824246688,0.00447264181631966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4983994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485263.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.118242,0,0,0,0,0,0,0,0,,None,155.12551846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590568,0,0,0,0,0,0
154.411007,0,0,0,0,0,0,0,0,,None,155.41828346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3822553.8,0
154.5493134,0,0,0,0,0,0,0,0,,None,155.55658986688,0,0,0,2948539.8,0,0,2624625,2510337.8,2389736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816730.8
154.551019,0,0,0,0,0,0,0,0,,None,155.55829546688,0,0,0,0,4611064.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
