"Core","DATETIME","MPVPosition","CH4_dry","CO2_dry","Elapsed_seconds","Treatment","coreID","Site","location","drying","length","replicate","Core_assignment"
"27",2019-09-26 12:01:40,10,45.340935033,467.34821774,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 12:02:29,10,45.340935033,484.46733175,49,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 12:48:32,10,45.340935033,473.73050061,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 12:49:21,10,45.340935033,515.42696939,49,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 12:50:10,10,45.340935033,526.13592968,98,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 13:36:03,10,45.340935033,470.48405731,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 04:56:05,10,45.09201651,479.59891735,49,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 05:41:59,10,44.790094198,474.45487144,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 05:42:47,10,44.790094198,474.60488591,48,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 05:43:37,10,44.790094198,486.37077796,98,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 15:11:48,10,45.9323382,465.08684147,50,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 15:57:51,10,45.9323382,439.92855996,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 15:58:40,10,45.9323382,446.96667883,49,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 15:59:30,10,45.9323382,462.27942609,99,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 04:55:16,10,45.09201651,462.91885663,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 03:21:48,10,44.728708612,507.36652714,98,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 04:07:48,10,44.728708612,458.28081469,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 04:08:39,10,44.728708612,479.01281626,51,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 00:59:40,10,44.738039959,550.94814122,97,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 00:12:18,10,49.341255938,545.62123236,96,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 00:58:03,10,44.738039959,491.30141472,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 00:58:50,10,44.738039959,537.59342432,47,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-27 18:01:04,15,47.191742528,528.52174591,51,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 06:29:21,10,45.403501962,498.72049227,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 06:30:10,10,45.403501962,498.87611095,49,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-27 18:00:13,15,47.191742528,606.20231245,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 00:10:42,10,49.341255938,492.41653525,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 00:11:31,10,49.341255938,533.73586474,49,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-25 23:23:27,10,49.341255938,533.47785427,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-25 23:24:16,10,49.341255938,535.26041623,49,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-30 18:38:31,12,44.828200965,660.13053032,4,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-30 18:39:05,12,44.828200965,660.13053032,38,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 01:45:36,10,44.738039959,477.58734131,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-30 18:38:27,12,44.573500972,596.28537848,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 02:32:44,10,44.759788093,468.76468655,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-30 19:44:46,12,45.092303142,554.3064609,100,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 16:57:48,15,45.9323382,448.65341307,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-26 01:46:25,10,44.738039959,509.13955511,49,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
"27",2019-09-30 19:43:06,12,45.092303142,726.10839496,0,"sat","S27","SR","lowland","forced","30 day",3,"SR_30d_low_FAD_r3"
