"Core","Sample_number","DATETIME","n","flux_co2_umol_s","flux_ch4_nmol_s","dry_soil_g","flux_co2_umol_g_s","flux_ch4_nmol_g_s","Core_assignment","coreID","Site","location","drying","length","replicate","mean","median","sd","outlier"
"1",344,2019-02-15 23:54:37,10,1.89133707034783e-05,5.58391762294723e-09,100.13,1.88888152436616e-07,5.57666795460624e-11,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,8.00651535052491e-07,8.00651535052491e-07,6.17974337613294e-07,FALSE
"1",344,2019-02-15 23:54:37,10,1.89133707034783e-05,5.58391762294723e-09,100.13,1.88888152436616e-07,5.57666795460624e-11,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,8.00651535052491e-07,8.00651535052491e-07,6.17974337613294e-07,FALSE
"1",344,2019-02-15 23:54:37,10,1.89133707034783e-05,5.58391762294723e-09,100.13,1.88888152436616e-07,5.57666795460624e-11,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,8.00651535052491e-07,8.00651535052491e-07,6.17974337613294e-07,FALSE
"1",344,2019-02-15 23:54:37,10,1.89133707034783e-05,5.58391762294723e-09,100.13,1.88888152436616e-07,5.57666795460624e-11,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,8.00651535052491e-07,8.00651535052491e-07,6.17974337613294e-07,FALSE
"1",344,2019-02-15 23:54:37,10,1.89133707034783e-05,5.58391762294723e-09,100.13,1.88888152436616e-07,5.57666795460624e-11,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,8.00651535052491e-07,8.00651535052491e-07,6.17974337613294e-07,FALSE
"1",344,2019-02-15 23:54:37,10,1.89133707034783e-05,5.58391762294723e-09,100.13,1.88888152436616e-07,5.57666795460624e-11,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,8.00651535052491e-07,8.00651535052491e-07,6.17974337613294e-07,FALSE
"1",344,2019-02-15 23:54:37,10,1.89133707034783e-05,5.58391762294723e-09,100.13,1.88888152436616e-07,5.57666795460624e-11,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,8.00651535052491e-07,8.00651535052491e-07,6.17974337613294e-07,FALSE
"1",344,2019-02-15 23:54:37,10,1.89133707034783e-05,5.58391762294723e-09,100.13,1.88888152436616e-07,5.57666795460624e-11,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,8.00651535052491e-07,8.00651535052491e-07,6.17974337613294e-07,FALSE
"1",344,2019-02-15 23:54:37,10,1.89133707034783e-05,5.58391762294723e-09,100.13,1.88888152436616e-07,5.57666795460624e-11,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,8.00651535052491e-07,8.00651535052491e-07,6.17974337613294e-07,FALSE
"1",344,2019-02-15 23:54:37,10,1.89133707034783e-05,5.58391762294723e-09,100.13,1.88888152436616e-07,5.57666795460624e-11,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,8.00651535052491e-07,8.00651535052491e-07,6.17974337613294e-07,FALSE
