"Core","Sample_number","DATETIME","n","flux_co2_umol_s","flux_ch4_nmol_s","dry_soil_g","flux_co2_umol_g_s","flux_ch4_nmol_g_s","Core_assignment","coreID","Site","location","drying","length","replicate","mean","median","sd","outlier"
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
"1",167,2019-03-01 23:52:16,6,8.00645282442741e-05,1.24707350293237e-07,100.13,7.99605794909359e-07,1.24545441219652e-09,"CPCRW_90d_up_FAD_r1","C1","CPCRW","upland","forced","90 day",1,2.31555648272356e-06,2.35748151159847e-06,1.22923507295186e-06,FALSE
