"Core","Sample_number","DATETIME","n","flux_co2_umol_s","flux_ch4_nmol_s","dry_soil_g","flux_co2_umol_g_s","flux_ch4_nmol_g_s","Core_assignment","coreID","Site","location","drying","length","replicate","mean","median","sd","outlier"
"13",17686,2019-06-28 19:34:37,2,0.000183758883652649,2.92814450358258e-19,139.61,1.31623009564249e-06,2.09737447430884e-21,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,1.31623009564249e-06,1.31623009564249e-06,0,FALSE
"13",17686,2019-06-28 19:34:37,2,0.000183758883652649,2.92814450358258e-19,139.61,1.31623009564249e-06,2.09737447430884e-21,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,1.31623009564249e-06,1.31623009564249e-06,0,FALSE
"13",17686,2019-06-28 19:34:37,2,0.000183758883652649,2.92814450358258e-19,139.61,1.31623009564249e-06,2.09737447430884e-21,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,1.31623009564249e-06,1.31623009564249e-06,0,FALSE
"13",17686,2019-06-28 19:34:37,2,0.000183758883652649,2.92814450358258e-19,139.61,1.31623009564249e-06,2.09737447430884e-21,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,1.31623009564249e-06,1.31623009564249e-06,0,FALSE
"13",17686,2019-06-28 19:34:37,2,0.000183758883652649,2.92814450358258e-19,139.61,1.31623009564249e-06,2.09737447430884e-21,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,1.31623009564249e-06,1.31623009564249e-06,0,FALSE
"13",17686,2019-06-28 19:34:37,2,0.000183758883652649,2.92814450358258e-19,139.61,1.31623009564249e-06,2.09737447430884e-21,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,1.31623009564249e-06,1.31623009564249e-06,0,FALSE
"13",17686,2019-06-28 19:34:37,2,0.000183758883652649,2.92814450358258e-19,139.61,1.31623009564249e-06,2.09737447430884e-21,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,1.31623009564249e-06,1.31623009564249e-06,0,FALSE
"13",17686,2019-06-28 19:34:37,2,0.000183758883652649,2.92814450358258e-19,139.61,1.31623009564249e-06,2.09737447430884e-21,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,1.31623009564249e-06,1.31623009564249e-06,0,FALSE
"13",17686,2019-06-28 19:34:37,2,0.000183758883652649,2.92814450358258e-19,139.61,1.31623009564249e-06,2.09737447430884e-21,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,1.31623009564249e-06,1.31623009564249e-06,0,FALSE
"13",17686,2019-06-28 19:34:37,2,0.000183758883652649,2.92814450358258e-19,139.61,1.31623009564249e-06,2.09737447430884e-21,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,1.31623009564249e-06,1.31623009564249e-06,0,FALSE
"13",17686,2019-06-28 19:34:37,2,0.000183758883652649,2.92814450358258e-19,139.61,1.31623009564249e-06,2.09737447430884e-21,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,1.31623009564249e-06,1.31623009564249e-06,0,FALSE
"13",17686,2019-06-28 19:34:37,2,0.000183758883652649,2.92814450358258e-19,139.61,1.31623009564249e-06,2.09737447430884e-21,"CPCRW_150d_up_CW_r2","C13","CPCRW","upland","constant weight","150 day",2,1.31623009564249e-06,1.31623009564249e-06,0,FALSE
