sample,Dist,peak.x,peak.y,Dist.plus,Dist.minus,Trans.name
Sample_0-5cm_CPCRW_timezero__timezero,0.0363838476939975,201.113184349333,201.076800501639,0.0363938476939975,0.0363738476939975,CH4_O
Sample_0-5cm_CPCRW_timezero__timezero,2.01565208454301,203.05608409593,201.040432011387,2.01566208454301,2.01564208454301,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,2.01564058313699,203.092441084776,201.076800501639,2.01565058313699,2.01563058313699,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,0.0363781483469836,207.066249888716,207.029871740369,0.0363881483469836,0.0363681483469836,CH4_O
Sample_0-5cm_CPCRW_timezero__timezero,2.01564914473502,209.081899033451,207.066249888716,2.01565914473502,2.01563914473502,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,2.01565219459499,209.154680817225,207.13902862263,2.01566219459499,2.01564219459499,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,2.01565183488998,211.097550868341,209.081899033451,2.01566183488998,2.01564183488998,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,0.0363723790140114,211.133923247355,211.097550868341,0.0363823790140114,0.0363623790140114,CH4_O
Sample_0-5cm_CPCRW_timezero__timezero,2.015642967655,213.076827980583,211.061185012928,2.015652967655,2.015632967655,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,2.01565233811502,213.113203206456,211.097550868341,2.01566233811502,2.01564233811502,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,0.0363752258730017,213.113203206456,213.076827980583,0.0363852258730017,0.0363652258730017,CH4_O
Sample_0-5cm_CPCRW_timezero__timezero,0.995254007928992,214.108457214385,213.113203206456,0.995264007928992,0.995244007928992,NH_CH2
Sample_0-5cm_CPCRW_timezero__timezero,14.015651002145,215.056083013532,201.040432011387,14.015661002145,14.015641002145,methanol (-H2O)
Sample_0-5cm_CPCRW_timezero__timezero,2.01564782456799,215.092475805151,213.076827980583,2.01565782456799,2.01563782456799,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,14.015654103513,215.128838452846,201.113184349333,14.015664103513,14.015644103513,methanol (-H2O)
Sample_0-5cm_CPCRW_timezero__timezero,2.01564021992701,217.108116025078,215.092475805151,2.01565021992701,2.01563021992701,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,14.015642496722,221.081892385438,207.066249888716,14.015652496722,14.015632496722,methanol (-H2O)
Sample_0-5cm_CPCRW_timezero__timezero,15.994915880969,223.061165769685,207.066249888716,15.994925880969,15.994905880969,hydroxylation (-H)
Sample_0-5cm_CPCRW_timezero__timezero,14.015658693793,225.076843706721,211.061185012928,14.015668693793,14.015648693793,methanol (-H2O)
Sample_0-5cm_CPCRW_timezero__timezero,18.010569833217,227.092468866668,209.081899033451,18.010579833217,18.010559833217,condensation/dehydration
Sample_0-5cm_CPCRW_timezero__timezero,15.994917998327,227.092468866668,211.097550868341,15.994927998327,15.994907998327,hydroxylation (-H)
Sample_0-5cm_CPCRW_timezero__timezero,14.015640886085,227.092468866668,213.076827980583,14.015650886085,14.015630886085,methanol (-H2O)
Sample_0-5cm_CPCRW_timezero__timezero,18.010562940519,229.071747953447,211.061185012928,18.010572940519,18.010552940519,condensation/dehydration
Sample_0-5cm_CPCRW_timezero__timezero,15.994919972864,229.071747953447,213.076827980583,15.994929972864,15.994909972864,hydroxylation (-H)
Sample_0-5cm_CPCRW_timezero__timezero,18.010568110553,229.108118978894,211.097550868341,18.010578110553,18.010558110553,condensation/dehydration
Sample_0-5cm_CPCRW_timezero__timezero,15.994915772438,229.108118978894,213.113203206456,15.994925772438,15.994905772438,hydroxylation (-H)
Sample_0-5cm_CPCRW_timezero__timezero,14.015643173743,229.108118978894,215.092475805151,14.015653173743,14.015633173743,methanol (-H2O)
Sample_0-5cm_CPCRW_timezero__timezero,2.01565011222598,229.108118978894,227.092468866668,2.01566011222598,2.01564011222598,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,0.0363710254470107,229.108118978894,229.071747953447,0.0363810254470107,0.0363610254470106,CH4_O
Sample_0-5cm_CPCRW_timezero__timezero,2.01564599259399,229.14452854476,227.128882552166,2.01565599259399,2.01563599259399,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,14.015654815273,231.087403612581,217.071748797308,14.015664815273,14.015644815273,methanol (-H2O)
Sample_0-5cm_CPCRW_timezero__timezero,2.01565565913401,231.087403612581,229.071747953447,2.01566565913401,2.01564565913401,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,18.010557692319,231.123760898775,213.113203206456,18.010567692319,18.010547692319,condensation/dehydration
Sample_0-5cm_CPCRW_timezero__timezero,15.994922445929,231.123760898775,215.128838452846,15.994932445929,15.994912445929,hydroxylation (-H)
Sample_0-5cm_CPCRW_timezero__timezero,14.015644873697,231.123760898775,217.108116025078,14.015654873697,14.015634873697,methanol (-H2O)
Sample_0-5cm_CPCRW_timezero__timezero,2.01564191988101,231.123760898775,229.108118978894,2.01565191988101,2.01563191988101,hydrogenation/dehydrogenation
Sample_0-5cm_CPCRW_timezero__timezero,14.015657792774,235.061195727985,221.045537935211,14.015667792774,14.015647792774,methanol (-H2O)
Sample_0-5cm_CPCRW_timezero__timezero,2.01565808612298,235.061195727985,233.045537641862,2.01566808612298,2.01564808612298,hydrogenation/dehydrogenation
