"DATETIME","ALARM_STATUS","MPVPosition","CH4_dry","CO2_dry","h2o_reported","Sample_number","Elapsed_seconds","Core"
2019-09-04 00:31:33,0,1,48.900982243,488.0943558,1.6601496555,2040,0,"67"
2019-09-04 00:32:23,0,1,48.900982243,912.51415781,1.6601496555,2040,50,"67"
2019-09-04 01:22:40,0,1,45.149921201,497.26379888,1.6601496555,2052,0,"67"
2019-09-04 01:23:29,0,1,45.149921201,522.94939509,1.6601496555,2052,49,"67"
2019-09-04 02:09:36,0,1,45.149921201,462.3320944,1.6601496555,2079,0,"67"
2019-09-04 02:10:25,0,1,45.149921201,495.6311804,1.6601496555,2079,49,"67"
2019-09-04 02:11:16,0,1,45.149921201,503.33795616,1.6601496555,2079,100,"67"
2019-09-04 02:57:09,0,1,45.142861762,437.45538457,1.6456622141,2102,0,"67"
2019-09-04 02:58:00,0,1,45.142861762,451.79210024,1.6456622141,2102,51,"67"
2019-09-04 03:44:37,0,1,45.148850505,426.29710474,1.6579532639,2124,0,"67"
2019-09-04 03:45:27,0,1,45.148850505,435.0578554,1.6579532639,2124,50,"67"
2019-09-04 04:31:45,0,1,45.156831164,425.26603453,1.6743167984,2147,0,"67"
2019-09-04 04:32:35,0,1,45.156831164,433.40525355,1.6743167984,2147,50,"67"
2019-09-04 04:33:26,0,1,45.156831164,436.10776122,1.6743167984,2147,101,"67"
2019-09-04 05:19:12,0,1,45.155076561,420.18988887,1.6707206936,2163,0,"67"
2019-09-04 05:20:02,0,1,45.155076561,427.50939766,1.6707206936,2163,50,"67"
2019-09-04 05:20:53,0,1,45.155076561,429.90089369,1.6707206936,2163,101,"67"
2019-09-04 06:06:38,0,1,50.698051805,414.28589612,1.6275785178,2179,0,"67"
2019-09-04 06:07:30,0,1,50.698051805,421.10021157,1.6275785178,2179,52,"67"
2019-09-04 06:08:21,0,1,50.698051805,423.27732301,1.6275785178,2179,103,"67"
2019-09-04 06:54:30,0,1,50.703125104,413.22181489,1.6368601495,2196,0,"67"
2019-09-04 06:55:19,0,1,50.703125104,416.18509204,1.6368601495,2196,49,"67"
2019-09-04 07:41:46,0,1,50.760973637,413.09104588,1.7422902089,2226,0,"67"
2019-09-04 07:42:37,0,1,50.760973637,416.27500175,1.7422902089,2226,51,"67"
2019-09-04 08:29:05,0,1,50.695834244,412.62308866,1.6235196715,2256,0,"67"
2019-09-04 08:29:55,0,1,50.695834244,415.68636855,1.6235196715,2256,50,"67"
2019-09-04 09:16:42,0,1,50.680036367,413.35430389,1.5945726427,2283,0,"67"
2019-09-04 09:17:33,0,1,50.680036367,415.26004454,1.5945726427,2283,51,"67"
2019-09-04 10:03:32,0,1,48.115367613,416.75811011,1.5945726427,2299,0,"67"
2019-09-04 10:04:23,0,1,48.115367613,420.51762866,1.5945726427,2299,51,"67"
2019-09-04 10:05:12,0,1,48.115367613,421.57979848,1.5945726427,2299,100,"67"
2019-09-04 10:50:52,0,1,48.102173778,417.42649168,1.5690621627,2321,0,"67"
2019-09-04 10:51:41,0,1,48.102173778,421.56086088,1.5690621627,2321,49,"67"
2019-09-04 10:52:31,0,1,48.102173778,422.79247516,1.5690621627,2321,99,"67"
2019-09-04 11:38:45,0,1,48.102446643,419.27698112,1.5695901906,2340,0,"67"
2019-09-04 11:39:35,0,1,48.102446643,420.99097774,1.5695901906,2340,50,"67"
2019-09-04 12:25:29,0,1,43.200161666,423.13186567,1.5695901906,2361,0,"67"
2019-09-04 12:26:19,0,1,43.200161666,422.62194982,1.5695901906,2361,50,"67"
2019-09-04 12:27:09,0,1,43.200161666,423.7145101,1.5695901906,2361,100,"67"
2019-09-04 13:12:56,0,1,48.508627471,430.76157257,1.5974184259,2377,0,"67"
2019-09-04 13:13:47,0,1,48.508627471,432.73540576,1.5974184259,2377,51,"67"
2019-09-04 13:14:37,0,1,48.508627471,433.32911613,1.5974184259,2377,101,"67"
2019-09-04 14:00:39,0,1,48.501875928,437.59081567,1.5974184259,2393,0,"67"
2019-09-04 14:01:28,0,1,48.501875928,439.24592502,1.5974184259,2393,49,"67"
2019-09-04 14:47:54,0,1,50.835681907,441.48014548,1.9355724249,2416,0,"67"
2019-09-04 14:48:44,0,1,50.835681907,444.21418254,1.9355724249,2416,50,"67"
2019-09-04 15:35:09,0,1,50.667154261,440.48574088,1.6320706442,2446,0,"67"
2019-09-04 15:35:59,0,1,50.668208981,444.06664276,1.6320706442,2446,50,"67"
2019-09-04 15:36:50,0,1,50.668208981,445.19572296,1.6320706442,2446,101,"67"
2019-09-04 16:22:32,0,1,37.255135637,448.84927631,1.7372205797,2462,0,"67"
2019-09-04 16:23:23,0,1,37.255135637,450.5372012,1.7372205797,2462,51,"67"
2019-09-04 16:24:11,0,1,37.255135637,450.96832382,1.7372205797,2462,99,"67"
2019-09-04 17:10:00,0,1,51.366474954,454.18137852,1.6455431035,2482,0,"67"
2019-09-04 17:10:49,0,1,51.366474954,455.69177179,1.6455431035,2482,49,"67"
2019-09-04 17:11:38,0,1,51.366474954,456.06696806,1.6455431035,2482,98,"67"
2019-09-04 00:34:04,0,2,48.900982243,638.94103135,1.6601496555,2041,0,"70"
2019-09-04 00:34:55,0,2,48.900982243,723.8419403,1.6601496555,2041,51,"70"
2019-09-04 01:25:11,0,2,45.149921201,504.18113105,1.6601496555,2054,0,"70"
2019-09-04 01:26:01,0,2,45.149921201,513.25158295,1.6601496555,2054,50,"70"
2019-09-04 02:12:07,0,2,45.149921201,472.59060193,1.6601496555,2080,0,"70"
2019-09-04 02:12:57,0,2,45.149921201,472.88713302,1.6601496555,2080,50,"70"
