"DATETIME","ALARM_STATUS","MPVPosition","CH4_dry","CO2_dry","h2o_reported","Sample_number","Elapsed_seconds","Core"
2019-08-05 18:59:28,0,1,0,0,0,954,0,"52"
2019-08-05 19:00:17,0,1,0,0,0,954,49,"52"
2019-08-05 19:01:54,0,2,0,0,0,956,0,"61"
2019-08-05 19:02:43,0,2,0,0,0,956,49,"61"
2019-08-05 19:02:47,0,2,0,539.4863379,1.5290752677,956,53,"61"
2019-08-05 19:03:20,0,2,0,539.4863379,1.5290752677,956,86,"61"
2019-08-05 19:04:10,0,3,0,533.67143932,1.5290752677,957,0,"33"
2019-08-05 19:05:01,0,3,0,550.57230516,1.5290752677,957,51,"33"
2019-08-05 19:05:50,0,3,0,556.016607,1.5290752677,957,100,"33"
2019-08-05 19:06:38,0,4,0,535.34469351,1.5290752677,958,0,"28"
2019-08-05 19:07:26,0,4,0,535.8029139,1.5290752677,958,48,"28"
2019-08-05 19:08:14,0,4,0,533.40674866,1.5290752677,958,96,"28"
2019-08-05 19:09:03,0,5,0,522.20032136,1.5290752677,959,0,"55"
2019-08-05 19:09:51,0,5,0,531.27256852,1.5290752677,959,48,"55"
2019-08-05 19:10:40,0,5,0,533.81092477,1.5290752677,959,97,"55"
2019-08-05 19:11:30,0,6,0,522.960379,1.5290752677,960,0,"59"
2019-08-05 19:12:19,0,6,0,536.63654237,1.5290752677,960,49,"59"
2019-08-05 19:13:08,0,6,0,541.95341644,1.5290752677,960,98,"59"
2019-08-05 19:13:58,0,7,0,526.06265557,1.5290752677,961,0,"35"
2019-08-05 19:14:49,0,7,0,541.11411661,1.5290752677,961,51,"35"
2019-08-05 19:15:37,0,7,0,546.70891941,1.5290752677,961,99,"35"
2019-08-05 19:18:54,0,9,0,526.07979231,1.5290752677,963,0,"39"
2019-08-05 19:19:42,0,9,0,512.11040681,1.5290752677,963,48,"39"
2019-08-05 19:20:33,0,9,0,513.26588568,1.5290752677,963,99,"39"
2019-08-05 19:21:21,0,10,0,519.1380791,1.5290752677,964,0,"10"
2019-08-05 19:22:08,0,10,0,511.96609744,1.5290752677,964,47,"10"
2019-08-05 19:22:57,0,10,0,517.2037966,1.5290752677,964,96,"10"
2019-08-05 19:23:48,0,11,0,511.25735878,1.5436785998,966,0,"53"
2019-08-05 19:24:22,0,11,0,511.25735878,1.5436785998,966,34,"53"
2019-08-05 19:25:13,0,11,0,508.86558967,1.5436785998,966,85,"53"
2019-08-05 19:26:52,0,12,0,506.33851841,1.5436785998,968,0,"73"
2019-08-05 19:26:57,0,12,0,514.32384323,1.5182924886,968,5,"73"
2019-08-05 19:27:31,0,12,0,514.32384323,1.5182924886,968,39,"73"
2019-08-05 19:29:09,0,13,0,513.27197507,1.5182924886,970,0,"48"
2019-08-05 19:29:57,0,13,0,514.63883903,1.5182924886,970,48,"48"
2019-08-05 18:41:40,0,14,0,0,0,950,50,"60"
2019-08-05 19:31:34,0,14,0,510.22664572,1.5182924886,971,0,"60"
2019-08-05 19:32:19,0,14,0,520.35147504,1.5182924886,971,45,"60"
2019-08-05 19:33:10,0,14,0,523.52881232,1.5182924886,971,96,"60"
2019-08-05 18:43:19,0,15,0,0,0,952,0,"34"
2019-08-05 18:44:05,0,15,0,0,0,952,46,"34"
2019-08-05 19:34:00,0,15,0,509.44592551,1.5182924886,972,0,"34"
2019-08-05 19:34:49,0,15,0,512.64161693,1.5182924886,972,49,"34"
2019-08-05 19:35:36,0,15,0,513.31615442,1.5182924886,972,96,"34"
2019-08-05 19:51:03,0,1,0,544.14882597,1.5526155244,974,0,"70"
2019-08-05 19:51:52,0,1,0,552.11983511,1.5526155244,974,49,"70"
2019-08-05 20:47:11,0,1,0,528.41336339,1.5783743477,996,0,"70"
2019-08-05 20:48:00,0,1,0,535.4157621,1.5783743477,996,49,"70"
2019-08-05 19:53:33,0,2,0,538.32927205,1.5526155244,976,0,"51"
2019-08-05 19:54:22,0,2,0,559.44588842,1.5526155244,976,49,"51"
2019-08-05 19:56:00,0,3,0,534.86412682,1.5526155244,978,0,"74"
2019-08-05 19:56:50,0,3,0,549.3892053,1.5526155244,978,50,"74"
2019-08-05 19:58:28,0,4,0,530.08094345,1.5526155244,980,0,"18"
2019-08-05 19:59:19,0,4,0,594.38043547,1.5526155244,980,51,"18"
2019-08-05 20:00:58,0,5,0,539.26414725,1.5526155244,982,0,"86"
2019-08-05 20:01:47,0,5,0,562.39240848,1.5526155244,982,49,"86"
2019-08-05 20:03:28,0,6,0,532.01352458,1.5526155244,984,0,"49"
2019-08-05 20:04:17,0,6,0,531.69087021,1.5526155244,984,49,"49"
