"DATETIME","ALARM_STATUS","MPVPosition","CH4_dry","CO2_dry","h2o_reported","Sample_number","Elapsed_seconds","Core"
2019-10-02 23:13:41,0,11,50.988538329,495.06006075,0.80896453065,10,0,"44"
2019-10-02 23:14:31,0,11,50.988538329,501.26339351,0.80896453065,10,50,"44"
2019-10-02 23:15:21,0,11,50.988538329,507.10673517,0.80896453065,10,100,"44"
2019-10-02 23:16:12,0,12,50.988538329,506.77451265,0.80896453065,11,0,"27"
2019-10-02 23:17:04,0,12,50.988538329,832.9151186,0.80896453065,11,52,"27"
2019-10-02 23:17:54,0,12,50.988538329,966.86951153,0.80896453065,11,102,"27"
2019-10-07 18:23:45,0,11,45.774690917,524.58112413,1.3188446634,905,0,"39"
2019-10-07 18:24:35,0,11,45.774690917,603.57621069,1.3188446634,905,50,"39"
2019-10-07 19:10:50,0,11,45.774690917,587.63986965,1.3188446634,928,0,"39"
2019-10-07 19:11:39,0,11,45.774690917,711.97268506,1.3188446634,928,49,"39"
2019-10-07 19:57:56,0,11,45.774690917,532.01114591,1.3188446634,950,0,"39"
2019-10-07 19:58:46,0,11,45.774690917,762.86500309,1.3188446634,950,50,"39"
2019-10-07 19:59:36,0,11,45.774690917,830.78642162,1.3188446634,950,100,"39"
2019-10-07 19:59:40,0,11,46.013224065,607.34078907,2.2868968902,950,104,"39"
2019-10-07 20:45:39,0,11,46.259568542,507.4594552,2.2868968902,973,0,"39"
2019-10-07 20:46:29,0,11,46.259568542,650.29147334,2.2868968902,973,50,"39"
2019-10-07 18:26:16,0,12,45.774690917,538.74293194,1.3188446634,907,0,"6"
2019-10-07 18:27:07,0,12,45.774690917,567.24360489,1.3188446634,907,51,"6"
2019-10-07 19:13:21,0,12,45.774690917,617.2551273,1.3188446634,930,0,"6"
2019-10-07 19:14:12,0,12,45.774690917,676.40506467,1.3188446634,930,51,"6"
2019-10-07 20:00:14,0,12,46.013224065,607.34078907,2.2868968902,951,0,"6"
2019-10-07 20:01:05,0,12,46.259568542,535.61493928,2.2868968902,951,51,"6"
2019-10-07 20:01:55,0,12,46.259568542,588.07699007,2.2868968902,951,101,"6"
2019-10-07 20:48:11,0,12,46.259568542,544.27667245,2.2868968902,975,0,"6"
2019-10-07 20:49:01,0,12,46.259568542,616.47644619,2.2868968902,975,50,"6"
2019-10-07 18:27:57,0,13,45.774690917,596.41758246,1.3188446634,908,0,"16"
2019-10-07 18:28:47,0,13,45.774690917,529.16706294,1.3188446634,908,50,"16"
2019-10-07 18:29:39,0,13,45.774690917,571.30198783,1.3188446634,908,102,"16"
2019-10-07 19:15:51,0,13,45.774690917,610.24777784,1.3188446634,932,0,"16"
2019-10-07 19:16:42,0,13,45.774690917,696.52249284,1.3188446634,932,51,"16"
2019-10-07 20:02:43,0,13,46.259568542,628.59442299,2.2868968902,952,0,"16"
2019-10-07 20:03:34,0,13,46.259568542,545.10379784,2.2868968902,952,51,"16"
2019-10-07 20:04:25,0,13,46.259568542,595.1020337,2.2868968902,952,102,"16"
2019-10-07 20:50:41,0,13,46.259568542,544.93415535,2.2868968902,977,0,"16"
2019-10-07 20:51:33,0,13,46.259568542,633.67726012,2.2868968902,977,52,"16"
2019-10-07 18:30:30,0,14,45.774690917,601.37941357,1.3188446634,909,0,"76"
2019-10-07 18:31:19,0,14,45.774690917,664.02981773,1.3188446634,909,49,"76"
2019-10-07 18:32:09,0,14,45.774690917,698.83197292,1.3188446634,909,99,"76"
2019-10-07 19:18:25,0,14,45.774690917,605.37816355,1.3188446634,934,0,"76"
2019-10-07 19:19:14,0,14,45.774690917,670.55643108,1.3188446634,934,49,"76"
2019-10-07 20:05:16,0,14,46.259568542,633.70058053,2.2868968902,953,0,"76"
2019-10-07 20:06:06,0,14,46.259568542,845.34214791,2.2868968902,953,50,"76"
2019-10-07 20:06:56,0,14,46.259568542,884.57418076,2.2868968902,953,100,"76"
2019-10-07 20:53:14,0,14,46.259568542,542.0795065,2.2868968902,979,0,"76"
2019-10-07 20:54:05,0,14,46.259568542,608.96386924,2.2868968902,979,51,"76"
2019-10-07 18:33:00,0,15,45.774690917,595.23663397,1.3188446634,910,0,"57"
2019-10-07 18:33:52,0,15,45.774690917,709.45749213,1.3188446634,910,52,"57"
2019-10-07 18:34:42,0,15,45.774690917,724.66914473,1.3188446634,910,102,"57"
2019-10-07 19:20:56,0,15,45.774690917,601.02675857,1.3188446634,936,0,"57"
2019-10-07 19:21:45,0,15,45.774690917,631.8431522,1.3188446634,936,49,"57"
2019-10-07 20:07:47,0,15,46.259568542,622.78507141,2.2868968902,954,0,"57"
2019-10-07 20:08:36,0,15,46.259568542,789.94509897,2.2868968902,954,49,"57"
2019-10-07 20:09:27,0,15,46.259568542,803.56485514,2.2868968902,954,100,"57"
2019-10-07 20:55:46,0,15,46.259568542,541.14205585,2.2868968902,981,0,"57"
2019-10-07 20:56:36,0,15,46.259568542,568.75935113,2.2868968902,981,50,"57"
2019-10-10 18:14:20,0,11,50.070986686,487.49277381,2.3888566871,3060,0,"39"
2019-10-10 18:15:11,0,11,50.070986686,526.65440498,2.3888566871,3060,51,"39"
2019-10-10 19:01:23,0,11,49.142527676,515.64854929,0.64169583725,3086,0,"39"
2019-10-10 19:02:15,0,11,49.142527676,556.11897902,0.64169583725,3086,52,"39"
2019-10-10 19:03:06,0,11,49.142527676,566.10536998,0.64169583725,3086,103,"39"
2019-10-10 19:49:18,0,11,50.242409231,484.99226015,2.6903586313,3113,0,"39"
2019-10-10 19:50:10,0,11,50.242409231,541.36387025,2.6903586313,3113,52,"39"
2019-10-10 20:36:13,0,11,50.219397836,477.60513983,2.650232693,3135,0,"39"
2019-10-10 20:37:03,0,11,50.219397836,670.61165749,2.650232693,3135,50,"39"
2019-10-10 20:37:55,0,11,50.219397836,711.93522127,2.650232693,3135,102,"39"
2019-10-10 21:23:21,0,11,49.450684385,493.5291452,1.2445088052,3161,0,"39"
2019-10-10 21:24:12,0,11,49.450684385,470.97430344,1.2445088052,3161,51,"39"
2019-10-10 21:25:04,0,11,49.450684385,525.26351164,1.2445088052,3161,103,"39"
2019-10-10 18:16:53,0,12,50.070986686,505.36820426,2.3888566871,3062,0,"6"
2019-10-10 18:17:44,0,12,50.070986686,660.7967446,2.3888566871,3062,51,"6"
2019-10-10 19:03:57,0,12,49.142527676,515.92475601,0.64169583725,3087,0,"6"
2019-10-10 19:04:47,0,12,49.142527676,550.78242111,0.64169583725,3087,50,"6"
2019-10-10 19:05:38,0,12,49.142527676,558.91314574,0.64169583725,3087,101,"6"
2019-10-10 19:51:50,0,12,50.242409231,502.60986666,2.6903586313,3115,0,"6"
2019-10-10 19:52:41,0,12,50.242409231,543.65727871,2.6903586313,3115,51,"6"
2019-10-10 20:38:45,0,12,50.219397836,532.03961011,2.650232693,3136,0,"6"
2019-10-10 20:39:35,0,12,50.219397836,655.47480856,2.650232693,3136,50,"6"
2019-10-10 21:25:54,0,12,49.450684385,552.1574253,1.2445088052,3162,0,"6"
2019-10-10 21:26:45,0,12,49.450684385,507.642501,1.2445088052,3162,51,"6"
2019-10-10 21:27:36,0,12,49.450684385,550.38535108,1.2445088052,3162,102,"6"
2019-10-10 18:19:26,0,13,50.070986686,568.53790447,2.3888566871,3064,0,"16"
2019-10-10 18:20:17,0,13,50.070986686,495.11092967,2.3888566871,3064,51,"16"
2019-10-10 19:06:30,0,13,49.142527676,519.61874574,0.64169583725,3088,0,"16"
2019-10-10 19:07:20,0,13,49.142527676,552.39951037,0.64169583725,3088,50,"16"
2019-10-10 19:08:10,0,13,49.142527676,563.66308791,0.64169583725,3088,100,"16"
2019-10-10 19:54:17,0,13,50.242409231,503.77199109,2.6903586313,3117,0,"16"
2019-10-10 19:55:07,0,13,50.242409231,557.61466441,2.6903586313,3117,50,"16"
2019-10-10 20:41:20,0,13,50.219397836,542.17927692,2.650232693,3137,0,"16"
2019-10-10 20:42:10,0,13,50.219397836,634.52917928,2.650232693,3137,50,"16"
2019-10-10 21:28:26,0,13,49.450684385,570.73860838,1.2445088052,3163,0,"16"
2019-10-10 21:29:16,0,13,49.450684385,690.0577607,1.2445088052,3163,50,"16"
2019-10-10 21:30:07,0,13,49.450684385,734.58701316,1.2445088052,3163,101,"16"
2019-10-10 18:21:59,0,14,50.070986686,493.94475413,2.3888566871,3066,0,"76"
2019-10-10 18:22:51,0,14,50.070986686,493.87238947,2.3888566871,3066,52,"76"
2019-10-10 19:09:01,0,14,49.142527676,525.30461308,0.64169583725,3089,0,"76"
2019-10-10 19:09:52,0,14,49.142527676,573.67507379,0.64169583725,3089,51,"76"
2019-10-10 19:56:49,0,14,50.242409231,512.19084118,2.6903586313,3119,0,"76"
2019-10-10 19:57:39,0,14,50.242409231,533.8597049,2.6903586313,3119,50,"76"
2019-10-10 20:43:54,0,14,50.219397836,527.99087306,2.650232693,3139,0,"76"
2019-10-10 20:44:47,0,14,50.219397836,591.00419405,2.650232693,3139,53,"76"
2019-10-10 20:44:50,0,14,49.826065278,614.07168603,1.2445088052,3139,56,"76"
2019-10-10 20:45:24,0,14,49.826065278,614.07168603,1.2445088052,3139,90,"76"
2019-10-10 21:30:59,0,14,49.450684385,584.345499,1.2445088052,3164,0,"76"
2019-10-10 21:31:48,0,14,49.450684385,743.99991776,1.2445088052,3164,49,"76"
2019-10-10 21:32:38,0,14,49.450684385,758.15778719,1.2445088052,3164,99,"76"
2019-10-10 18:24:31,0,15,50.070986686,494.05016714,2.3888566871,3068,0,"57"
2019-10-10 18:25:22,0,15,50.070986686,494.15965562,2.3888566871,3068,51,"57"
2019-10-10 19:11:36,0,15,49.142527676,520.86712231,0.64169583725,3091,0,"57"
2019-10-10 19:12:27,0,15,49.142527676,561.96149695,0.64169583725,3091,51,"57"
2019-10-10 19:59:19,0,15,50.242409231,497.41376939,2.6903586313,3121,0,"57"
2019-10-10 20:00:10,0,15,50.242409231,526.44159724,2.6903586313,3121,51,"57"
2019-10-10 20:46:16,0,15,49.450684385,512.79498206,1.2445088052,3140,0,"57"
2019-10-10 20:47:09,0,15,49.450684385,621.5423976,1.2445088052,3140,53,"57"
2019-10-10 21:33:29,0,15,49.450684385,548.96005494,1.2445088052,3165,0,"57"
2019-10-10 21:34:20,0,15,49.450684385,732.3006762,1.2445088052,3165,51,"57"
2019-10-10 21:35:10,0,15,49.450684385,749.79003389,1.2445088052,3165,101,"57"
