"Biotic_abiotic","Trans_name","0-5cm_CPCRW_150d_CW_saturated","0-5cm_CPCRW_150d_FAD_saturated","0-5cm_CPCRW_30d_CW_saturated","0-5cm_CPCRW_30d_FAD_saturated","0-5cm_CPCRW_90d_CW_instant chemistry","0-5cm_CPCRW_90d_CW_saturated","0-5cm_CPCRW_90d_FAD_instant chemistry","0-5cm_CPCRW_90d_FAD_saturated","0-5cm_CPCRW_timezero__timezero","0-5cm_SR_150d_CW_saturated","0-5cm_SR_150d_FAD_saturated","0-5cm_SR_30d_CW_instant chemistry","0-5cm_SR_30d_CW_saturated","0-5cm_SR_30d_FAD_instant chemistry","0-5cm_SR_30d_FAD_saturated","0-5cm_SR_90d_CW_instant chemistry","0-5cm_SR_90d_CW_saturated","0-5cm_SR_90d_FAD_instant chemistry","0-5cm_SR_90d_FAD_saturated","0-5cm_SR_timezero__timezero","5cm-end_CPCRW_150d_CW_saturated","5cm-end_CPCRW_150d_FAD_saturated","5cm-end_CPCRW_30d_CW_saturated","5cm-end_CPCRW_30d_FAD_saturated","5cm-end_CPCRW_90d_CW_instant chemistry","5cm-end_CPCRW_90d_CW_saturated","5cm-end_CPCRW_90d_FAD_instant chemistry","5cm-end_CPCRW_90d_FAD_saturated","5cm-end_CPCRW_timezero__timezero","5cm-end_SR_150d_CW_saturated","5cm-end_SR_150d_FAD_saturated","5cm-end_SR_30d_CW_instant chemistry","5cm-end_SR_30d_CW_saturated","5cm-end_SR_30d_FAD_instant chemistry","5cm-end_SR_30d_FAD_saturated","5cm-end_SR_90d_CW_instant chemistry","5cm-end_SR_90d_CW_saturated","5cm-end_SR_90d_FAD_instant chemistry","5cm-end_SR_90d_FAD_saturated","5cm-end_SR_timezero__timezero"
"Abiotic","hydroxylation (-H)",13.8888888888889,16.1290322580645,13.8888888888889,13.8888888888889,20.5882352941176,13.8888888888889,16.6666666666667,17.1428571428571,12.1212121212121,16.6666666666667,17.6470588235294,21.6216216216216,14.7058823529412,19.4444444444444,17.6470588235294,23.6842105263158,19.4444444444444,18.4210526315789,17.6470588235294,14.2857142857143,13.8888888888889,18.75,17.1428571428571,13.5135135135135,14.2857142857143,14.2857142857143,18.4210526315789,15.625,15.625,11.9047619047619,13.5135135135135,21.0526315789474,13.1578947368421,20.5128205128205,12.1951219512195,21.0526315789474,17.6470588235294,17.9487179487179,14.2857142857143,16.6666666666667
"Abiotic","Inorganic Phosphate",2.77777777777778,,,,,2.77777777777778,,,,2.77777777777778,,,,,,,,,,,2.77777777777778,,5.71428571428571,5.40540540540541,2.85714285714286,2.85714285714286,,,3.125,4.76190476190476,5.40540540540541,,5.26315789473684,5.12820512820513,2.4390243902439,2.63157894736842,2.94117647058824,5.12820512820513,5.71428571428571,
"Abiotic","NO3-",2.77777777777778,3.2258064516129,2.77777777777778,2.77777777777778,8.82352941176471,,2.77777777777778,2.85714285714286,3.03030303030303,2.77777777777778,2.94117647058824,8.10810810810811,2.94117647058824,2.77777777777778,2.94117647058824,2.63157894736842,2.77777777777778,2.63157894736842,2.94117647058824,2.85714285714286,2.77777777777778,3.125,,2.7027027027027,5.71428571428571,,2.63157894736842,3.125,3.125,2.38095238095238,2.7027027027027,2.63157894736842,5.26315789473684,7.69230769230769,2.4390243902439,2.63157894736842,2.94117647058824,2.56410256410256,5.71428571428571,
"Abiotic","SO42-",5.55555555555556,,5.55555555555556,5.55555555555556,,5.55555555555556,,2.85714285714286,3.03030303030303,2.77777777777778,2.94117647058824,,5.88235294117647,,2.94117647058824,,5.55555555555556,,5.88235294117647,5.71428571428571,,,2.85714285714286,2.7027027027027,,2.85714285714286,,,,2.38095238095238,2.7027027027027,,2.63157894736842,2.56410256410256,2.4390243902439,,2.94117647058824,,5.71428571428571,3.33333333333333
"Abiotic","sulfate (-H2O)",2.77777777777778,,2.77777777777778,,,2.77777777777778,,,,,,,,,,,2.77777777777778,,,,,,,,,,,,,,,,,,,,,,,
"Biotic","Alanine",8.33333333333333,6.45161290322581,8.33333333333333,8.33333333333333,5.88235294117647,5.55555555555556,5.55555555555556,5.71428571428571,9.09090909090909,5.55555555555556,5.88235294117647,5.40540540540541,8.82352941176471,5.55555555555556,5.88235294117647,5.26315789473684,5.55555555555556,5.26315789473684,5.88235294117647,5.71428571428571,8.33333333333333,9.375,8.57142857142857,8.10810810810811,8.57142857142857,8.57142857142857,2.63157894736842,9.375,6.25,7.14285714285714,8.10810810810811,5.26315789473684,7.89473684210526,5.12820512820513,7.31707317073171,5.26315789473684,8.82352941176471,5.12820512820513,8.57142857142857,3.33333333333333
"Biotic","Aspartic Acid",2.77777777777778,3.2258064516129,2.77777777777778,2.77777777777778,8.82352941176471,2.77777777777778,8.33333333333333,2.85714285714286,6.06060606060606,2.77777777777778,2.94117647058824,5.40540540540541,2.94117647058824,5.55555555555556,2.94117647058824,5.26315789473684,2.77777777777778,7.89473684210526,2.94117647058824,5.71428571428571,2.77777777777778,3.125,5.71428571428571,2.7027027027027,2.85714285714286,2.85714285714286,7.89473684210526,3.125,6.25,2.38095238095238,2.7027027027027,5.26315789473684,2.63157894736842,5.12820512820513,2.4390243902439,5.26315789473684,2.94117647058824,5.12820512820513,2.85714285714286,6.66666666666667
"Biotic","CH4_O",1055.55555555556,974.193548387097,1022.22222222222,1102.77777777778,1076.47058823529,1008.33333333333,941.666666666667,991.428571428571,787.878787878788,997.222222222222,979.411764705882,1027.02702702703,1079.41176470588,877.777777777778,985.294117647059,1002.63157894737,1030.55555555556,1002.63157894737,1055.88235294118,762.857142857143,1033.33333333333,1218.75,1100,1100,1042.85714285714,1097.14285714286,881.578947368421,1203.125,818.75,904.761904761905,975.675675675676,850,1028.94736842105,1046.15384615385,865.853658536585,1023.68421052632,1129.41176470588,1005.12820512821,1131.42857142857,626.666666666667
"Biotic","Cystine",2.77777777777778,,2.77777777777778,2.77777777777778,5.88235294117647,2.77777777777778,2.77777777777778,2.85714285714286,3.03030303030303,2.77777777777778,2.94117647058824,,5.88235294117647,,,,5.55555555555556,2.63157894736842,2.94117647058824,,,,2.85714285714286,2.7027027027027,,2.85714285714286,,,3.125,4.76190476190476,5.40540540540541,,,,4.8780487804878,,,,5.71428571428571,
"Biotic","Glutamic Acid",5.55555555555556,3.2258064516129,5.55555555555556,5.55555555555556,8.82352941176471,5.55555555555556,5.55555555555556,5.71428571428571,3.03030303030303,5.55555555555556,5.88235294117647,5.40540540540541,5.88235294117647,5.55555555555556,2.94117647058824,7.89473684210526,5.55555555555556,7.89473684210526,5.88235294117647,2.85714285714286,5.55555555555556,6.25,5.71428571428571,5.40540540540541,5.71428571428571,5.71428571428571,7.89473684210526,6.25,3.125,7.14285714285714,5.40540540540541,5.26315789473684,5.26315789473684,7.69230769230769,4.8780487804878,7.89473684210526,5.88235294117647,7.69230769230769,5.71428571428571,3.33333333333333
"Biotic","Glycine",2.77777777777778,3.2258064516129,2.77777777777778,2.77777777777778,,2.77777777777778,2.77777777777778,2.85714285714286,3.03030303030303,2.77777777777778,2.94117647058824,2.7027027027027,2.94117647058824,2.77777777777778,2.94117647058824,2.63157894736842,2.77777777777778,2.63157894736842,2.94117647058824,2.85714285714286,2.77777777777778,3.125,2.85714285714286,2.7027027027027,2.85714285714286,2.85714285714286,2.63157894736842,3.125,3.125,2.38095238095238,2.7027027027027,2.63157894736842,2.63157894736842,2.56410256410256,2.4390243902439,2.63157894736842,2.94117647058824,2.56410256410256,2.85714285714286,3.33333333333333
"Biotic","Isoleucine",2.77777777777778,,2.77777777777778,2.77777777777778,5.88235294117647,2.77777777777778,5.55555555555556,2.85714285714286,,,,5.40540540540541,2.94117647058824,,,5.26315789473684,,2.63157894736842,,,2.77777777777778,3.125,2.85714285714286,2.7027027027027,2.85714285714286,2.85714285714286,2.63157894736842,3.125,,2.38095238095238,2.7027027027027,2.63157894736842,2.63157894736842,5.12820512820513,2.4390243902439,5.26315789473684,2.94117647058824,5.12820512820513,2.85714285714286,
"Biotic","malonyl group (-H2O)",658.333333333333,635.483870967742,611.111111111111,663.888888888889,682.352941176471,627.777777777778,550,614.285714285714,518.181818181818,652.777777777778,623.529411764706,659.459459459459,644.117647058824,566.666666666667,641.176470588235,623.684210526316,638.888888888889,628.947368421053,650,508.571428571429,663.888888888889,750,734.285714285714,691.891891891892,662.857142857143,691.428571428571,576.315789473684,746.875,540.625,585.714285714286,624.324324324324,536.842105263158,652.631578947368,625.641025641026,568.292682926829,615.789473684211,711.764705882353,612.820512820513,688.571428571429,440
"Biotic","NH_CH2",22.2222222222222,16.1290322580645,16.6666666666667,22.2222222222222,11.7647058823529,19.4444444444444,8.33333333333333,14.2857142857143,12.1212121212121,16.6666666666667,11.7647058823529,13.5135135135135,17.6470588235294,8.33333333333333,17.6470588235294,15.7894736842105,16.6666666666667,10.5263157894737,17.6470588235294,2.85714285714286,11.1111111111111,18.75,17.1428571428571,16.2162162162162,11.4285714285714,17.1428571428571,5.26315789473684,15.625,9.375,9.52380952380952,8.10810810810811,7.89473684210526,13.1578947368421,12.8205128205128,7.31707317073171,13.1578947368421,20.5882352941176,12.8205128205128,20,3.33333333333333
"Biotic","palmitoylation (-H2O)",66.6666666666667,61.2903225806452,58.3333333333333,77.7777777777778,58.8235294117647,69.4444444444444,58.3333333333333,74.2857142857143,45.4545454545455,69.4444444444444,64.7058823529412,59.4594594594595,67.6470588235294,44.4444444444444,64.7058823529412,52.6315789473684,72.2222222222222,63.1578947368421,76.4705882352941,42.8571428571429,75,81.25,57.1428571428571,78.3783783783784,68.5714285714286,71.4285714285714,36.8421052631579,81.25,43.75,45.2380952380952,59.4594594594595,42.1052631578947,60.5263157894737,51.2820512820513,53.6585365853659,57.8947368421053,64.7058823529412,53.8461538461538,68.5714285714286,23.3333333333333
"Biotic","Phenylalanine",22.2222222222222,12.9032258064516,22.2222222222222,13.8888888888889,8.82352941176471,13.8888888888889,11.1111111111111,11.4285714285714,12.1212121212121,16.6666666666667,11.7647058823529,8.10810810810811,26.4705882352941,8.33333333333333,14.7058823529412,10.5263157894737,19.4444444444444,18.4210526315789,17.6470588235294,17.1428571428571,25,31.25,37.1428571428571,27.027027027027,17.1428571428571,37.1428571428571,10.5263157894737,28.125,12.5,26.1904761904762,27.027027027027,15.7894736842105,34.2105263157895,17.9487179487179,24.390243902439,13.1578947368421,29.4117647058824,20.5128205128205,37.1428571428571,3.33333333333333
"Biotic","Proline",2.77777777777778,,2.77777777777778,2.77777777777778,2.94117647058824,2.77777777777778,2.77777777777778,2.85714285714286,3.03030303030303,2.77777777777778,2.94117647058824,2.7027027027027,2.94117647058824,2.77777777777778,2.94117647058824,2.63157894736842,2.77777777777778,2.63157894736842,2.94117647058824,2.85714285714286,2.77777777777778,3.125,2.85714285714286,2.7027027027027,2.85714285714286,2.85714285714286,,3.125,,2.38095238095238,2.7027027027027,,2.63157894736842,2.56410256410256,2.4390243902439,2.63157894736842,2.94117647058824,2.56410256410256,2.85714285714286,
"Biotic","secondary amine",8.33333333333333,6.45161290322581,11.1111111111111,8.33333333333333,2.94117647058824,11.1111111111111,2.77777777777778,5.71428571428571,3.03030303030303,8.33333333333333,8.82352941176471,5.40540540540541,14.7058823529412,5.55555555555556,11.7647058823529,5.26315789473684,11.1111111111111,5.26315789473684,11.7647058823529,5.71428571428571,5.55555555555556,12.5,14.2857142857143,10.8108108108108,8.57142857142857,11.4285714285714,2.63157894736842,12.5,3.125,7.14285714285714,5.40540540540541,2.63157894736842,5.26315789473684,5.12820512820513,7.31707317073171,7.89473684210526,11.7647058823529,2.56410256410256,14.2857142857143,3.33333333333333
"Biotic","Serine",205.555555555556,229.032258064516,208.333333333333,247.222222222222,244.117647058824,205.555555555556,222.222222222222,237.142857142857,163.636363636364,241.666666666667,229.411764705882,251.351351351351,238.235294117647,202.777777777778,208.823529411765,250,233.333333333333,252.631578947368,217.647058823529,157.142857142857,216.666666666667,240.625,248.571428571429,221.621621621622,208.571428571429,228.571428571429,210.526315789474,243.75,162.5,188.095238095238,202.702702702703,218.421052631579,218.421052631579,274.358974358974,192.682926829268,247.368421052632,226.470588235294,251.282051282051,225.714285714286,130
