"DATETIME","ALARM_STATUS","MPVPosition","CH4_dry","CO2_dry","h2o_reported","Sample_number","Elapsed_seconds","Core"
2019-04-01 19:29:51,0,1,12.614358679,499.14827742,1.0192678504,1,0,"69"
2019-04-01 19:30:18,0,1,12.615588938,632.56796037,1.0192678504,1,27,"69"
2019-04-01 19:30:39,0,1,12.615588938,632.56796037,1.0192678504,1,48,"69"
2019-04-01 19:31:28,0,1,12.616368409,578.50710773,1.0192678504,1,97,"69"
2019-04-03 21:06:48,0,1,13.755951555,458.52955578,1.1848286192,33,0,"28"
2019-04-03 21:07:37,0,1,13.755951555,535.27282046,1.1848286192,33,49,"28"
2019-04-03 21:08:26,0,1,13.755951555,548.3875102,1.1848286192,33,98,"28"
2019-04-03 21:09:13,0,2,13.755951555,474.26862796,1.1848286192,34,0,"61"
2019-04-03 21:10:03,0,2,13.250299534,555.84884346,1.1848286192,34,50,"61"
2019-04-03 21:10:52,0,2,13.250299534,577.56943568,1.1848286192,34,99,"61"
2019-04-03 21:11:41,0,3,13.250299534,486.71153738,1.1848286192,35,0,"34"
2019-04-03 21:12:08,0,3,13.250299534,479.03619406,1.1848286192,35,27,"34"
2019-04-03 21:12:28,0,3,13.250299534,479.03619406,1.1848286192,35,47,"34"
2019-04-03 21:13:18,0,3,13.535454001,552.28402783,1.1848286192,35,97,"34"
2019-04-03 21:14:07,0,4,13.535454001,493.07895935,1.1848286192,36,0,"31"
2019-04-03 21:14:56,0,4,13.535454001,459.72970691,1.1848286192,36,49,"31"
2019-04-03 21:15:22,0,4,13.535454001,479.93650157,1.1848286192,36,75,"31"
2019-04-03 21:15:43,0,4,13.535454001,479.93650157,1.1848286192,36,96,"31"
2019-04-03 21:17:20,0,5,13.445224226,458.59452284,1.1848286192,38,0,"60"
2019-04-03 21:18:09,0,5,13.445224226,500.27135656,1.1848286192,38,49,"60"
2019-04-03 21:19:25,0,6,13.445224226,462.43385108,1.1848286192,40,0,"55"
2019-04-03 21:19:45,0,6,13.445224226,462.43385108,1.1848286192,40,20,"55"
2019-04-03 21:20:34,0,6,107.17676523,763.2828887,1.1848286192,40,69,"55"
2019-04-03 21:22:13,0,7,107.17676523,466.88718888,1.1848286192,42,0,"54A"
2019-04-03 21:22:38,0,7,107.17676523,579.6887169,1.1848286192,42,25,"54A"
2019-04-03 21:22:59,0,7,107.17676523,579.6887169,1.1848286192,42,46,"54A"
2019-04-03 21:24:15,0,8,2.0871641887,507.80944071,1.1848286192,44,0,"13"
2019-04-03 21:24:35,0,8,2.0871641887,507.80944071,1.1848286192,44,20,"13"
2019-04-03 21:25:17,0,8,13.342499917,596.40330872,1.1848286192,44,62,"13"
2019-04-03 21:26:56,0,9,13.342499917,517.50987203,1.1848286192,46,0,"48"
