"DATETIME","ALARM_STATUS","MPVPosition","CH4_dry","CO2_dry","h2o_reported","Sample_number","Elapsed_seconds","Core"
2019-09-01 00:40:16,0,1,47.18627795,455.9229962,1.596613639,1,0,"6"
2019-09-01 00:41:07,0,1,47.18627795,657.05459571,1.596613639,1,51,"6"
2019-09-01 01:27:19,0,1,43.204940926,446.15141039,1.596613639,22,0,"6"
2019-09-01 01:28:10,0,1,43.204940926,994.63882766,1.596613639,22,51,"6"
2019-09-01 01:29:00,0,1,43.204940926,1093.2630846,1.596613639,22,101,"6"
2019-09-01 02:15:03,0,1,46.245999773,442.67690057,1.6020750752,47,0,"6"
2019-09-01 02:15:52,0,1,46.245999773,638.93491932,1.6020750752,47,49,"6"
2019-09-01 03:02:26,0,1,35.512883581,440.27815383,1.5436496614,77,0,"6"
2019-09-01 03:03:16,0,1,35.512883581,633.27940476,1.5436496614,77,50,"6"
2019-09-01 03:49:24,0,1,48.39226631,452.6514163,1.5436496614,99,0,"6"
2019-09-01 03:49:29,0,1,48.70758061,1149.1777944,2.7344975914,99,5,"6"
2019-09-01 03:50:02,0,1,48.70758061,1149.1777944,2.7344975914,99,38,"6"
2019-09-01 03:50:52,0,1,49.035595008,1293.4053215,2.7344975914,99,88,"6"
2019-09-01 04:36:57,0,1,49.035595008,465.25951331,2.7344975914,115,0,"6"
2019-09-01 04:37:48,0,1,49.035595008,825.56252034,2.7344975914,115,51,"6"
2019-09-01 05:24:35,0,1,48.381128253,457.67699127,1.5221790026,145,0,"6"
2019-09-01 05:25:25,0,1,48.381128253,646.60300894,1.5221790026,145,50,"6"
2019-09-01 06:12:04,0,1,44.95382173,464.73140527,2.4261602801,175,0,"6"
2019-09-01 06:12:54,0,1,44.95382173,623.50023598,2.4261602801,175,50,"6"
2019-09-01 06:58:59,0,1,44.95382173,467.14983688,2.4261602801,197,0,"6"
2019-09-01 06:59:48,0,1,44.95382173,990.16314971,2.4261602801,197,49,"6"
2019-09-01 07:00:37,0,1,44.95382173,1093.0855885,2.4261602801,197,98,"6"
2019-09-01 07:46:30,0,1,44.95382173,466.22566909,2.4261602801,215,0,"6"
2019-09-01 07:47:19,0,1,44.95382173,795.37152503,2.4261602801,215,49,"6"
2019-09-01 08:33:52,0,1,44.580281382,461.83211565,1.669912848,245,0,"6"
2019-09-01 08:34:43,0,1,44.580281382,813.37604373,1.669912848,245,51,"6"
2019-09-01 09:21:05,0,1,36.646695719,448.91670369,1.7139375573,267,0,"6"
2019-09-01 09:21:55,0,1,36.646695719,1083.9303636,1.7139375573,267,50,"6"
2019-09-01 09:22:45,0,1,36.646695719,1187.8774992,1.7139375573,267,100,"6"
2019-09-01 10:08:23,0,1,48.369237495,444.03175025,1.6869146097,283,0,"6"
2019-09-01 10:09:12,0,1,48.369237495,1294.035745,1.6869146097,283,49,"6"
2019-09-01 10:10:01,0,1,48.369237495,1409.942955,1.6869146097,283,98,"6"
2019-09-01 10:56:17,0,1,37.604841702,449.25988035,1.6988059935,302,0,"6"
2019-09-01 10:57:09,0,1,37.604841702,623.64048462,1.6988059935,302,52,"6"
2019-09-01 11:43:17,0,1,48.332633797,463.75916795,1.7053860999,330,0,"6"
2019-09-01 11:44:07,0,1,48.332633797,959.8688958,1.7053860999,330,50,"6"
2019-09-01 11:44:57,0,1,48.332633797,1058.2237349,1.7053860999,330,100,"6"
