"DATETIME","ALARM_STATUS","MPVPosition","CH4_dry","CO2_dry","h2o_reported","Sample_number","Elapsed_seconds","Core"
2019-05-03 19:55:21,0,1,23.51756996,608.91905346,0.83592634373,133,0,"25"
2019-05-03 19:56:10,0,1,23.51756996,603.50008991,0.83592634373,133,49,"25"
2019-05-03 19:57:50,0,2,23.51756996,604.96071686,0.83592634373,135,0,"5"
2019-05-03 19:58:39,0,2,23.51756996,602.09547327,0.83592634373,135,49,"5"
2019-05-03 18:54:12,0,3,23.72193009,488.85445775,0.96309410042,130,50014,"62"
2019-05-03 18:55:01,0,3,23.72193009,488.58621286,0.96309410042,130,50063,"62"
2019-05-03 18:55:51,0,3,23.72193009,488.26763155,0.96309410042,130,50113,"62"
2019-05-03 18:56:39,0,3,23.72193009,487.79845724,0.96309410042,130,50161,"62"
2019-05-03 18:57:28,0,3,23.72193009,487.41255894,0.96309410042,130,50210,"62"
2019-05-03 18:57:55,0,3,23.72193009,487.26778725,0.96309410042,130,50237,"62"
2019-05-03 18:58:15,0,3,23.72193009,487.26778725,0.96309410042,130,50257,"62"
2019-05-03 18:58:24,0,3,23.521872054,487.12553229,0.86331944419,130,50266,"62"
2019-05-03 18:58:57,0,3,23.521872054,487.12553229,0.86331944419,130,50299,"62"
2019-05-03 18:59:46,0,3,23.50974501,487.0231572,0.86331944419,130,50348,"62"
2019-05-03 19:00:35,0,3,23.50974501,487.41085074,0.86331944419,130,50397,"62"
2019-05-03 19:01:27,0,3,23.50974501,488.10432411,0.86331944419,130,50449,"62"
2019-05-03 19:02:16,0,3,23.50974501,488.94795567,0.86331944419,130,50498,"62"
2019-05-03 19:03:05,0,3,23.50974501,489.90490362,0.86331944419,130,50547,"62"
2019-05-03 19:03:54,0,3,23.50974501,491.14213192,0.86331944419,130,50596,"62"
2019-05-03 19:04:45,0,3,23.50974501,492.84434946,0.86331944419,130,50647,"62"
2019-05-03 19:05:14,0,3,23.50974501,495.15814654,0.86331944419,130,50676,"62"
2019-05-03 19:05:34,0,3,23.50974501,495.15814654,0.86331944419,130,50696,"62"
2019-05-03 19:06:23,0,3,372.27257978,498.53452918,0.86331944419,130,50745,"62"
2019-05-03 19:07:13,0,3,372.27257978,501.21819491,0.86331944419,130,50795,"62"
2019-05-03 19:08:04,0,3,372.27257978,508.32959518,0.86331944419,130,50846,"62"
2019-05-03 19:08:31,0,3,372.27257978,533.57402881,0.86331944419,130,50873,"62"
2019-05-03 19:08:51,0,3,372.27257978,533.57402881,0.86331944419,130,50893,"62"
2019-05-03 19:09:39,0,3,23.720055512,555.95247767,0.86331944419,130,50941,"62"
2019-05-03 19:10:29,0,3,23.720055512,568.77950823,0.86331944419,130,50991,"62"
2019-05-03 19:11:19,0,3,23.720055512,589.71110132,0.86331944419,130,51041,"62"
2019-05-03 20:00:18,0,3,23.51756996,603.59016219,0.83592634373,137,0,"62"
2019-05-03 20:00:46,0,3,23.51756996,608.48412529,0.83592634373,137,28,"62"
2019-05-03 20:42:37,0,1,23.347600455,490.45136157,0.89655100614,153,0,"13"
