"DATETIME","ALARM_STATUS","MPVPosition","CH4_dry","CO2_dry","h2o_reported","Sample_number","Elapsed_seconds","Core"
2019-01-04 18:38:43,0,1,-4.6345698151,513.9915138,0.93107198454,2,0,"36"
2019-01-04 18:38:46,0,1,2.4319259814,536.92037181,0.87007403292,2,3,"36"
2019-01-04 18:38:51,0,1,2.4319259814,536.92037181,0.87007403292,2,8,"36"
2019-01-04 18:39:12,0,1,2.4319259814,536.92037181,0.87007403292,2,29,"36"
2019-01-04 18:39:15,0,1,2.3879165678,548.36596991,0.86943118674,2,32,"36"
2019-01-04 18:39:20,0,1,2.3879165678,548.36596991,0.86943118674,2,37,"36"
2019-01-04 18:39:42,0,1,2.3879165678,548.36596991,0.86943118674,2,59,"36"
2019-01-04 18:39:45,0,1,2.3497328411,532.14563429,0.87019604297,2,62,"36"
2019-01-04 18:39:51,0,1,2.3497328411,532.14563429,0.87019604297,2,68,"36"
2019-01-04 18:40:14,0,1,2.3497328411,532.14563429,0.87019604297,2,91,"36"
2019-01-04 18:40:17,0,1,2.3168050537,522.26282694,0.86900840653,2,94,"36"
2019-01-04 18:40:50,0,2,2.2883925965,513.03509496,0.93092208458,4,0,"18"
2019-01-04 18:40:55,0,2,2.2883925965,513.03509496,0.93092208458,4,5,"18"
2019-01-04 18:41:16,0,2,2.2883925965,513.03509496,0.93092208458,4,26,"18"
2019-01-04 18:41:20,0,2,2.2768578677,534.79576057,0.92881114816,4,30,"18"
2019-01-04 18:41:25,0,2,2.2768578677,534.79576057,0.92881114816,4,35,"18"
2019-01-04 18:41:46,0,2,2.2768578677,534.79576057,0.92881114816,4,56,"18"
2019-01-04 18:41:50,0,2,2.2320079446,551.2134232,0.93234749758,4,60,"18"
2019-01-04 18:41:56,0,2,2.2320079446,551.2134232,0.93234749758,4,66,"18"
2019-01-04 18:42:19,0,2,2.2320079446,551.2134232,0.93234749758,4,89,"18"
2019-01-04 18:42:23,0,2,2.2117365675,529.66712475,0.93462003569,4,93,"18"
2019-01-04 18:43:21,0,3,2.1914988156,516.4380625,0.92908974649,6,0,"33"
2019-01-04 18:43:25,0,3,2.1731369727,506.78974942,0.88511783057,6,4,"33"
2019-01-04 18:43:30,0,3,2.1731369727,506.78974942,0.88511783057,6,9,"33"
2019-01-04 18:43:52,0,3,2.1731369727,506.78974942,0.88511783057,6,31,"33"
2019-01-04 18:43:55,0,3,2.1559899972,514.50926234,0.88361707387,6,34,"33"
2019-01-04 18:44:01,0,3,2.1559899972,514.50926234,0.88361707387,6,40,"33"
2019-01-04 18:44:25,0,3,2.1559899972,514.50926234,0.88361707387,6,64,"33"
2019-01-04 18:44:28,0,3,2.1423607848,507.05792844,0.88871592824,6,67,"33"
2019-01-04 18:44:33,0,3,2.1423607848,507.05792844,0.88871592824,6,72,"33"
2019-01-04 18:44:56,0,3,2.1423607848,507.05792844,0.88871592824,6,95,"33"
2019-01-04 18:44:59,0,3,2.1290766897,504.35265736,0.89007618114,6,98,"33"
2019-01-04 18:45:54,0,4,2.1174608461,500.62279594,0.92867907369,8,0,"38"
2019-01-04 18:45:58,0,4,2.1061219978,510.44492326,0.87765127994,8,4,"38"
2019-01-04 18:46:04,0,4,2.1061219978,510.44492326,0.87765127994,8,10,"38"
2019-01-04 18:46:27,0,4,2.1061219978,510.44492326,0.87765127994,8,33,"38"
2019-01-04 18:46:31,0,4,2.0935435201,541.88214219,0.87972517808,8,37,"38"
2019-01-04 18:46:37,0,4,2.0935435201,541.88214219,0.87972517808,8,43,"38"
2019-01-04 18:47:00,0,4,2.0935435201,541.88214219,0.87972517808,8,66,"38"
2019-01-04 18:47:04,0,4,2.0874713412,521.75173715,0.87904458634,8,70,"38"
2019-01-04 18:47:09,0,4,2.0874713412,521.75173715,0.87904458634,8,75,"38"
