"DATETIME","ALARM_STATUS","MPVPosition","CH4_dry","CO2_dry","h2o_reported","Sample_number","Elapsed_seconds","Core"
2019-07-22 21:18:23,0,1,47.244855948,503.67092128,1.2891796038,936,0,"72"
2019-07-22 21:19:14,0,1,47.244855948,501.14445757,1.2891796038,936,51,"72"
2019-07-22 21:20:04,0,1,47.244855948,556.27515725,1.2891796038,936,101,"72"
2019-07-22 21:20:55,0,2,47.244855948,579.47237708,1.2891796038,937,0,"28"
2019-07-22 21:21:47,0,2,47.244855948,547.5750662,1.2891796038,937,52,"28"
2019-07-22 21:22:38,0,2,47.244855948,565.16743362,1.2891796038,937,103,"28"
2019-07-22 21:23:27,0,3,47.244855948,555.26342025,1.2891796038,938,0,"54A"
2019-07-22 21:24:17,0,3,47.244855948,573.26462614,1.2891796038,938,50,"54A"
2019-07-22 21:25:08,0,3,47.244855948,634.47232922,1.2891796038,938,101,"54A"
2019-07-22 21:26:00,0,4,47.244855948,599.27188341,1.2891796038,939,0,"55"
2019-07-22 21:26:49,0,4,47.244855948,560.88521773,1.2891796038,939,49,"55"
2019-07-22 21:27:39,0,4,47.244855948,551.17631507,1.2891796038,939,99,"55"
2019-07-22 21:28:30,0,5,47.244855948,518.71315926,1.2891796038,940,0,"51"
2019-07-22 21:29:21,0,5,47.244855948,495.84827824,1.2891796038,940,51,"51"
2019-07-22 21:30:11,0,5,47.244855948,481.6137166,1.2891796038,940,101,"51"
2019-07-22 21:31:01,0,6,47.244855948,481.44452296,1.2891796038,941,0,"38"
2019-07-22 21:31:52,0,6,47.244855948,483.99884116,1.2891796038,941,51,"38"
2019-07-22 21:32:43,0,6,47.244855948,485.63114427,1.2891796038,941,102,"38"
2019-07-22 21:33:32,0,7,47.244855948,484.29917737,1.2891796038,942,0,"31"
2019-07-22 21:34:22,0,7,47.244855948,483.89996713,1.2891796038,942,50,"31"
2019-07-22 21:35:13,0,7,47.244855948,498.24853223,1.2891796038,942,101,"31"
2019-07-22 21:36:02,0,7,47.244855948,505.41574628,1.2891796038,942,150,"31"
2019-07-22 21:36:51,0,7,47.244855948,497.6852342,1.2891796038,942,199,"31"
2019-07-22 21:37:41,0,7,47.244855948,496.48977263,1.2891796038,942,249,"31"
2019-07-22 21:38:33,0,7,47.244855948,495.14369678,1.2891796038,942,301,"31"
2019-07-22 21:39:24,0,7,47.244855948,493.74057064,1.2891796038,942,352,"31"
2019-07-22 21:40:14,0,7,47.244855948,492.34157574,1.2891796038,942,402,"31"
2019-07-22 21:41:04,0,7,47.244855948,508.24759672,1.2891796038,942,452,"31"
2019-07-22 20:52:23,0,12,47.244855948,507.18549494,1.2891796038,931,52,"48"
2019-07-22 20:53:12,0,13,47.244855948,520.04949112,1.2891796038,932,0,"13"
2019-07-22 20:54:03,0,13,47.244855948,494.50065578,1.2891796038,932,51,"13"
2019-07-22 20:54:54,0,13,47.244855948,534.89448674,1.2891796038,932,102,"13"
2019-07-22 20:55:45,0,14,47.244855948,557.7797645,1.2891796038,933,0,"62"
2019-07-22 20:56:36,0,14,47.244855948,605.67414913,1.2891796038,933,51,"62"
2019-07-22 20:57:24,0,14,47.244855948,624.06595087,1.2891796038,933,99,"62"
2019-07-22 20:58:15,0,15,47.244855948,536.5686595,1.2891796038,934,0,"4"
2019-07-22 20:59:06,0,15,47.244855948,687.26374196,1.2891796038,934,51,"4"
2019-07-22 20:59:56,0,15,47.244855948,743.1038668,1.2891796038,934,101,"4"
