Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
200.012540602145,0,0,0,0,0,0,0,0,,None,201.019817069025,0,0,NA,NA,NA,NA,NA,NA,NA,199.78920481248,0.210795187520375,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.019543449973,0,0,0,0,0,0,0,0,,None,201.026819916853,0,0,NA,NA,NA,NA,NA,NA,NA,199.796199840865,0.203800159134829,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.026404299086,0,0,0,0,0,0,0,0,,None,201.033680765966,0,0,NA,NA,NA,NA,NA,NA,NA,199.803053029093,0.196946970907248,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.032131378214,0,0,0,0,0,0,0,0,,None,201.039407845094,0,1,NA,NA,NA,NA,NA,NA,NA,199.808773713313,0.19122628668697,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.051094659208,0,0,0,0,0,0,0,0,,None,201.058371126088,0,1,NA,NA,NA,NA,NA,NA,NA,199.827715819738,0.172284180261954,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.056421047341,8,11,5,1,0,0,0,0,CHON,Lignin,201.063697514221,0.124112802339567,1,C8H11O5N,0,0.111111111111111,4,-1,-2,53.175,199.833036260378,0.166963739621508,0.25,0.625,1.375,0.125,0,NA,Lignin;Amino Sugar,Lignin,Other
200.057699337379,9,7,1,5,0,0,0,0,CHON,ConHC,201.064975804259,0.418116285579547,1,C9H7ON5,1,1,9,8,3,28.6333333333333,199.834313123066,0.165686876933563,1.11111111111111,0.111111111111111,0.777777777777778,0.555555555555556,0,NA,Unsat Hydrocarbon,Cond Hydrocarbon,Other
200.07699358613,0,0,0,0,0,0,0,0,,None,201.08427005301,0,0,NA,NA,NA,NA,NA,NA,NA,199.853585827687,0.146414172313115,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.081449162793,0,0,0,0,0,0,0,0,,None,201.088725629673,0,0,NA,NA,NA,NA,NA,NA,NA,199.858036429213,0.1419635707868,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.092814523545,9,15,4,1,0,0,0,0,CHON,Protein,201.100090990425,0.0844588119714524,1,C9H15O4N,0,0,3,-1,-2,72.9666666666667,199.869389099302,0.130610900698144,-0.444444444444445,0.444444444444444,1.66666666666667,0.111111111111111,0,NA,Protein,Protein,Other
200.096443688922,0,0,0,0,0,0,0,0,,None,201.103720155802,0,0,NA,NA,NA,NA,NA,NA,NA,199.87301421232,0.126985787679644,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.097320548336,0,0,0,0,0,0,0,0,,None,201.104597015216,0,0,NA,NA,NA,NA,NA,NA,NA,199.873890092625,0.126109907374683,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.129220317487,10,19,3,1,0,0,0,0,CHON,Protein,201.136496784367,-0.0164215197047279,1,C10H19O3N,0,0,2,-1,-2,88.8,199.905754242209,0.0942457577909011,-1,0.3,1.9,0.1,0,NA,Lipid;Protein,Lipid,Other
200.141272260126,0,0,0,0,0,0,0,0,,None,201.148548727006,0,0,NA,NA,NA,NA,NA,NA,NA,199.917792727541,0.0822072724587315,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.176657706098,0,0,0,0,0,0,0,0,,None,201.183934172978,0,0,NA,NA,NA,NA,NA,NA,NA,199.953138661808,0.0468613381918033,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.193647043405,0,0,0,0,0,0,0,0,,None,201.200923510285,0,0,NA,NA,NA,NA,NA,NA,NA,199.970109028669,0.0298909713306159,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.233292168225,0,0,0,0,0,0,0,0,,None,201.240568635105,0,0,NA,NA,NA,NA,NA,NA,NA,200.009709885389,0.990290114611184,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.236417702494,0,0,0,0,0,0,0,0,,None,201.243694169374,0,0,NA,NA,NA,NA,NA,NA,NA,200.012831929658,0.987168070341653,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.253666228871,0,0,0,0,0,0,0,0,,None,201.260942695751,0,0,NA,NA,NA,NA,NA,NA,NA,200.030061196177,0.969938803823311,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.27157355355,0,0,0,0,0,0,0,0,,None,201.27885002043,0,0,NA,NA,NA,NA,NA,NA,NA,200.047948525377,0.952051474623005,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.276190153531,0,0,0,0,0,0,0,0,,None,201.283466620411,0,0,NA,NA,NA,NA,NA,NA,NA,200.052559970421,0.947440029578814,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.285808027755,0,0,0,0,0,0,0,0,,None,201.293084494635,0,0,NA,NA,NA,NA,NA,NA,NA,200.062167105241,0.937832894759083,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.301477566829,0,0,0,0,0,0,0,0,,None,201.308754033709,0,0,NA,NA,NA,NA,NA,NA,NA,200.077819147568,0.922180852432405,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.370146810756,0,0,0,0,0,0,0,0,,None,201.377423277636,0,0,NA,NA,NA,NA,NA,NA,NA,200.146411714803,0.853588285196622,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.383223740015,0,0,0,0,0,0,0,0,,None,201.390500206895,0,0,NA,NA,NA,NA,NA,NA,NA,200.159474042246,0.840525957753641,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.386051391383,0,0,0,0,0,0,0,0,,None,201.393327858263,0,0,NA,NA,NA,NA,NA,NA,NA,200.162298536234,0.83770146376645,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.389191322207,0,0,0,0,0,0,0,0,,None,201.396467789087,0,0,NA,NA,NA,NA,NA,NA,NA,200.165434960983,0.834565039017235,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.448320925608,0,0,0,0,0,0,0,0,,None,201.455597392488,0,0,NA,NA,NA,NA,NA,NA,NA,200.22449853974,0.775501460259648,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.465869621878,0,0,0,0,0,0,0,0,,None,201.473146088758,0,0,NA,NA,NA,NA,NA,NA,NA,200.242027640979,0.75797235902067,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.466415483761,0,0,0,0,0,0,0,0,,None,201.473691950641,0,0,NA,NA,NA,NA,NA,NA,NA,200.242572893348,0.757427106651932,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.472402346859,0,0,0,0,0,0,0,0,,None,201.479678813739,0,0,NA,NA,NA,NA,NA,NA,NA,200.248553071461,0.751446928538741,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.481855132423,0,0,0,0,0,0,0,0,,None,201.489131599303,0,0,NA,NA,NA,NA,NA,NA,NA,200.25799530196,0.74200469803958,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.48710775924,0,0,0,0,0,0,0,0,,None,201.49438422612,0,0,NA,NA,NA,NA,NA,NA,NA,200.263242063647,0.736757936352603,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.541075131276,0,0,0,0,0,0,0,0,,None,201.548351598156,0,0,NA,NA,NA,NA,NA,NA,NA,200.317149175234,0.682850824766348,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.591583286598,0,0,0,0,0,0,0,0,,None,201.598859753478,0,0,NA,NA,NA,NA,NA,NA,NA,200.367600932698,0.632399067301776,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.594087374669,0,0,0,0,0,0,0,0,,None,201.601363841549,0,0,NA,NA,NA,NA,NA,NA,NA,200.370102224682,0.629897775317886,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.594769141724,0,0,0,0,0,0,0,0,,None,201.602045608604,0,0,NA,NA,NA,NA,NA,NA,NA,200.37078323047,0.629216769530075,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.600459671718,0,0,0,0,0,0,0,0,,None,201.607736138598,0,0,NA,NA,NA,NA,NA,NA,NA,200.376467406367,0.623532593632689,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.608312544996,0,0,0,0,0,0,0,0,,None,201.615589011876,0,0,NA,NA,NA,NA,NA,NA,NA,200.384311511057,0.615688488943135,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.614906315667,0,0,0,0,0,0,0,0,,None,201.622182782547,0,0,NA,NA,NA,NA,NA,NA,NA,200.390897919065,0.609102080935372,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.617803749333,0,0,0,0,0,0,0,0,,None,201.625080216213,0,0,NA,NA,NA,NA,NA,NA,NA,200.39379211743,0.606207882569691,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.639731802593,0,0,0,0,0,0,0,0,,None,201.647008269473,0,0,NA,NA,NA,NA,NA,NA,NA,200.41569568563,0.584304314369888,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.679198394443,0,0,0,0,0,0,0,0,,None,201.686474861323,0,0,NA,NA,NA,NA,NA,NA,NA,200.455118208731,0.544881791268921,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.693178148544,0,0,0,0,0,0,0,0,,None,201.700454615424,0,0,NA,NA,NA,NA,NA,NA,NA,200.469082352914,0.530917647086227,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.705305381241,0,0,0,0,0,0,0,0,,None,201.712581848121,0,0,NA,NA,NA,NA,NA,NA,NA,200.481196044234,0.518803955765605,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.74254869674,0,0,0,0,0,0,0,0,,None,201.74982516362,0,0,NA,NA,NA,NA,NA,NA,NA,200.518397773515,0.481602226485421,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.754454191398,0,0,0,0,0,0,0,0,,None,201.761730658278,0,0,NA,NA,NA,NA,NA,NA,NA,200.530289974391,0.469710025609089,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.798633853809,0,0,0,0,0,0,0,0,,None,201.805910320689,0,0,NA,NA,NA,NA,NA,NA,NA,200.574420305396,0.425579694603812,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.805150608292,0,0,0,0,0,0,0,0,,None,201.812427075172,0,0,NA,NA,NA,NA,NA,NA,NA,200.580929783213,0.419070216787105,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.805577457834,0,0,0,0,0,0,0,0,,None,201.812853924714,0,0,NA,NA,NA,NA,NA,NA,NA,200.581356156131,0.41864384386912,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.835345588385,0,0,0,0,0,0,0,0,,None,201.842622055265,0,0,NA,NA,NA,NA,NA,NA,NA,200.611091047321,0.388908952678634,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.835495006876,0,0,0,0,0,0,0,0,,None,201.842771473756,0,0,NA,NA,NA,NA,NA,NA,NA,200.61124029897,0.38875970102967,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.836779118232,0,0,0,0,0,0,0,0,,None,201.844055585112,0,0,NA,NA,NA,NA,NA,NA,NA,200.612522976476,0.387477023523871,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.867249141219,0,0,0,0,0,0,0,0,,None,201.874525608099,0,0,NA,NA,NA,NA,NA,NA,NA,200.642958976363,0.357041023636725,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.937929200599,0,0,0,0,0,0,0,0,,None,201.945205667479,0,0,NA,NA,NA,NA,NA,NA,NA,200.713560113758,0.286439886242448,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.939698310834,0,0,0,0,0,0,0,0,,None,201.946974777714,0,0,NA,NA,NA,NA,NA,NA,NA,200.715327248588,0.284672751411762,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.952260723702,0,0,0,0,0,0,0,0,,None,201.959537190582,0,0,NA,NA,NA,NA,NA,NA,NA,200.727875634154,0.272124365846167,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.954659962402,0,0,0,0,0,0,0,0,,None,201.961936429282,0,1,NA,NA,NA,NA,NA,NA,NA,200.730272193842,0.269727806157562,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.981028800197,0,0,0,0,0,0,0,0,,None,201.988305267077,0,0,NA,NA,NA,NA,NA,NA,NA,200.756611587958,0.243388412042407,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.983960758059,0,0,0,0,0,0,0,0,,None,201.991237224939,0,0,NA,NA,NA,NA,NA,NA,NA,200.759540271969,0.240459728030743,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.986297385759,7,6,5,0,0,1,0,0,CHOS,Tannin,201.993573852639,0.0997084243388825,1,C7H6O5S,0,0.428571428571429,5,0,-1,35.8714285714286,200.76187429057,0.238125709430108,0.857142857142857,0.714285714285714,0.857142857142857,0,0,NA,Tannin,Tannin,Other
200.996013918294,0,0,0,0,0,0,0,0,,None,202.003290385174,0,0,NA,NA,NA,NA,NA,NA,NA,200.771579973538,0.228420026462146,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.997686713538,0,0,0,0,0,0,0,0,,None,202.004963180418,0,0,NA,NA,NA,NA,NA,NA,NA,200.773250900924,0.226749099076244,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.00047176825,0,0,0,0,0,0,0,0,,None,202.00774823513,0,1,NA,NA,NA,NA,NA,NA,NA,200.776032845819,0.223967154181224,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.001683231788,0,0,0,0,0,0,0,0,,None,202.008959698668,0,0,NA,NA,NA,NA,NA,NA,NA,200.777242956626,0.22275704337423,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.002809655691,0,0,0,0,0,0,0,0,,None,202.010086122571,0,1,NA,NA,NA,NA,NA,NA,NA,200.778368122754,0.22163187724621,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.008599437179,0,0,0,0,0,0,0,0,,None,202.015875904059,0,0,NA,NA,NA,NA,NA,NA,NA,200.78415143932,0.215848560679973,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.011538359599,0,0,0,0,0,0,0,0,,None,202.018814826479,0,0,NA,NA,NA,NA,NA,NA,NA,200.787087080113,0.212912919887003,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.01259751866,0,0,0,0,0,0,0,0,,None,202.01987398554,0,0,NA,NA,NA,NA,NA,NA,NA,200.788145056508,0.211854943492483,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.019219226637,0,0,0,0,0,0,0,0,,None,202.026495693517,0,0,NA,NA,NA,NA,NA,NA,NA,200.794759370626,0.205240629373748,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.019351039488,11,6,4,0,0,0,0,0,CHO,ConHC,202.026627506368,-0.0931826083228681,1,C11H6O4,0.714285714285714,0.777777777777778,9,5,5,55.1181818181818,200.794891036294,0.205108963706152,0.181818181818182,0.363636363636364,0.545454545454545,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
201.034591501902,15,6,1,0,0,0,0,0,CHO,ConHC,202.041867968782,-0.0156110315757451,1,C15H6O,0.857142857142857,0.862068965517241,13,12,12,67.9,200.810114481071,0.189885518928634,-0.266666666666667,0.0666666666666667,0.4,0,0,NA,Other,Cond Hydrocarbon,Other
201.038099504185,0,0,0,0,0,0,0,0,,None,202.045375971065,0,0,NA,NA,NA,NA,NA,NA,NA,200.813618566288,0.186381433712313,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.040439564357,8,10,6,0,0,0,0,0,CHO,Tannin,202.047716031237,0.10899585461214,1,C8H10O6,0,0.2,4,-2,-2,53.175,200.815956013528,0.184043986472403,0.25,0.75,1.25,0,0,NA,Tannin,Tannin,Other
201.042080185281,0,0,0,0,0,0,0,0,,None,202.049356652161,0,0,NA,NA,NA,NA,NA,NA,NA,200.81759480252,0.182405197480392,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.050228717291,0,0,0,0,0,0,0,0,,None,202.057505184171,0,0,NA,NA,NA,NA,NA,NA,NA,200.825734235806,0.174265764194047,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.055667148324,12,10,3,0,0,0,0,0,CHO,Lignin,202.062943615204,0.250278922764167,1,C12H10O3,0.555555555555556,0.619047619047619,8,5,5,69.8,200.831166594238,0.168833405761717,-0.333333333333333,0.25,0.833333333333333,0,0,NA,Other,Lignin,Other
201.055801752943,12,10,3,0,0,0,0,0,CHO,Lignin,202.063078219823,-0.415872724095715,1,C12H10O3,0.555555555555556,0.619047619047619,8,5,5,69.8,200.831301048557,0.168698951443417,-0.333333333333333,0.25,0.833333333333333,0,0,NA,Other,Lignin,Other
201.072202049912,0,0,0,0,0,0,0,0,,None,202.079478516792,0,0,NA,NA,NA,NA,NA,NA,NA,200.847683032807,0.152316967192547,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.072310027641,0,0,0,0,0,0,0,0,,None,202.079586494521,0,0,NA,NA,NA,NA,NA,NA,NA,200.847790889968,0.15220911003243,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.074440266349,0,0,0,0,0,0,0,0,,None,202.081716733229,0,1,NA,NA,NA,NA,NA,NA,NA,200.849918750032,0.150081249967997,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.074583423026,0,0,0,0,0,0,0,0,,None,202.081859889906,0,0,NA,NA,NA,NA,NA,NA,NA,200.850061746859,0.149938253141016,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.07681034007,9,14,5,0,0,0,0,0,CHO,AminoSugar,202.08408680695,0.181869592021981,1,C9H14O5,0,0.0769230769230769,3,-2,-2,72.9666666666667,200.852286177308,0.147713822692481,-0.444444444444445,0.555555555555556,1.55555555555556,0,0,NA,Amino Sugar,Amino Sugar,Other
201.088044699467,8,14,4,2,0,0,0,0,CHON,Protein,202.095321166347,0.177054336227189,1,C8H14O4N2,0,0,3,-1,-3,60.3,200.863507992318,0.136492007681568,0,0.5,1.75,0.25,0,NA,Protein,Protein,Protein
201.089274657525,0,0,0,0,0,0,0,0,,None,202.096551124405,0,0,NA,NA,NA,NA,NA,NA,NA,200.864736576994,0.135263423005711,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.090962423328,0,0,0,0,0,0,0,0,,None,202.098238890208,0,0,NA,NA,NA,NA,NA,NA,NA,200.866422458223,0.1335775417771,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.104270300431,0,0,0,0,0,0,0,0,,None,202.111546767311,0,0,NA,NA,NA,NA,NA,NA,NA,200.879715475631,0.120284524368543,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.108527196152,0,0,0,0,0,0,0,0,,None,202.115803663032,0,0,NA,NA,NA,NA,NA,NA,NA,200.883967618065,0.116032381935327,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.110810212542,0,0,0,0,0,0,0,0,,None,202.118086679422,0,0,NA,NA,NA,NA,NA,NA,NA,200.886248085218,0.113751914781858,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.113193802396,10,18,4,0,0,0,0,0,CHO,Protein,202.120470269276,0.191949505336379,1,C10H18O4,0,0,2,-2,-2,88.8,200.888629013534,0.111370986465545,-1,0.4,1.8,0,0,NA,Protein,Protein,Other
201.124441768427,9,18,3,2,0,0,0,0,CHON,Protein,202.131718235307,0.119818865099116,1,C9H18O3N2,0,0,2,-1,-3,79.3,200.899864419986,0.100135580013927,-0.666666666666667,0.333333333333333,2,0.222222222222222,0,NA,Protein,Protein,Protein
201.134649175221,0,0,0,0,0,0,0,0,,None,202.141925642101,0,0,NA,NA,NA,NA,NA,NA,NA,200.910060429098,0.0899395709015494,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.141300284207,11,23,1,0,0,0,1,0,CHOP,Lipid,202.148576751087,0.371604462219734,1,C11H23OP,0,0,1,0,-1,127.663636363636,200.916704111397,0.0832958886032316,-2.36363636363636,0.0909090909090909,2.09090909090909,0,0.0909090909090909,0,Lipid,Lipid;Unsat Hydrocarbon,Lipid
201.149583667269,11,22,3,0,0,0,0,0,CHO,Lipid,202.156860134149,0.170354598972624,1,C11H22O3,0,0,1,-2,-2,101.754545454545,200.924978245159,0.0750217548407761,-1.45454545454545,0.272727272727273,2,0,0,NA,Lipid,Lipid,Other
201.17341754035,0,0,0,0,0,0,0,0,,None,202.18069400723,0,0,NA,NA,NA,NA,NA,NA,NA,200.948785505125,0.0512144948753814,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.181754560231,0,0,0,0,0,0,0,0,,None,202.189031027111,0,0,NA,NA,NA,NA,NA,NA,NA,200.957113215815,0.0428867841852423,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.210271756634,0,0,0,0,0,0,0,0,,None,202.217548223514,0,0,NA,NA,NA,NA,NA,NA,NA,200.985598569661,0.0144014303385234,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.220904214984,0,0,0,0,0,0,0,0,,None,202.228180681864,0,0,NA,NA,NA,NA,NA,NA,NA,200.996219155713,0.00378084428652414,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.226938278037,0,0,0,0,0,0,0,0,,None,202.234214744917,0,0,NA,NA,NA,NA,NA,NA,NA,201.002246481078,0.997753518922195,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.233157815235,0,0,0,0,0,0,0,0,,None,202.240434282115,0,0,NA,NA,NA,NA,NA,NA,NA,201.008459073485,0.991540926515029,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.235978031641,0,0,0,0,0,0,0,0,,None,202.243254498521,0,0,NA,NA,NA,NA,NA,NA,NA,201.011276140812,0.988723859187843,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.267968368682,0,0,0,0,0,0,0,0,,None,202.275244835562,0,0,NA,NA,NA,NA,NA,NA,NA,201.043230757157,0.956769242842967,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.273646701084,0,0,0,0,0,0,0,0,,None,202.280923167964,0,0,NA,NA,NA,NA,NA,NA,NA,201.048902749082,0.951097250917655,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.291347889571,0,0,0,0,0,0,0,0,,None,202.298624356451,0,0,NA,NA,NA,NA,NA,NA,NA,201.066584172264,0.933415827735871,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.291826593386,0,0,0,0,0,0,0,0,,None,202.299103060266,0,0,NA,NA,NA,NA,NA,NA,NA,201.067062341554,0.932937658445837,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.326918445024,0,0,0,0,0,0,0,0,,None,202.334194911904,0,0,NA,NA,NA,NA,NA,NA,NA,201.102115009317,0.897884990682854,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.332696424639,0,0,0,0,0,0,0,0,,None,202.339972891519,0,0,NA,NA,NA,NA,NA,NA,NA,201.107886537189,0.892113462811494,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.348717156019,0,0,0,0,0,0,0,0,,None,202.355993622899,0,0,NA,NA,NA,NA,NA,NA,NA,201.123889379677,0.876110620323288,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.376852442388,0,0,0,0,0,0,0,0,,None,202.384128909268,0,0,NA,NA,NA,NA,NA,NA,NA,201.151993249934,0.848006750066389,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.398589269191,0,0,0,0,0,0,0,0,,None,202.405865736071,0,0,NA,NA,NA,NA,NA,NA,NA,201.173705805202,0.826294194798379,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.403820813576,0,0,0,0,0,0,0,0,,None,202.411097280456,0,0,NA,NA,NA,NA,NA,NA,NA,201.178931507997,0.821068492002581,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.425559841832,0,0,0,0,0,0,0,0,,None,202.432836308712,0,0,NA,NA,NA,NA,NA,NA,NA,201.20064626226,0.79935373773975,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.438676664323,0,0,0,0,0,0,0,0,,None,202.445953131203,0,0,NA,NA,NA,NA,NA,NA,NA,201.21374843839,0.78625156160993,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.447967421159,0,0,0,0,0,0,0,0,,None,202.455243888039,0,0,NA,NA,NA,NA,NA,NA,NA,201.223028821084,0.776971178916,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.460493332614,0,0,0,0,0,0,0,0,,None,202.467769799494,0,0,NA,NA,NA,NA,NA,NA,NA,201.235540745994,0.764459254005658,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.476689982991,0,0,0,0,0,0,0,0,,None,202.483966449871,0,0,NA,NA,NA,NA,NA,NA,NA,201.251719311047,0.748280688953145,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.492973734422,0,0,0,0,0,0,0,0,,None,202.500250201302,0,0,NA,NA,NA,NA,NA,NA,NA,201.267984879896,0.73201512010445,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.502598034295,0,0,0,0,0,0,0,0,,None,202.509874501175,0,0,NA,NA,NA,NA,NA,NA,NA,201.277598433189,0.722401566810674,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.543765344026,0,0,0,0,0,0,0,0,,None,202.551041810906,0,0,NA,NA,NA,NA,NA,NA,NA,201.318719775135,0.681280224865475,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.552978508322,0,0,0,0,0,0,0,0,,None,202.560254975202,0,0,NA,NA,NA,NA,NA,NA,NA,201.327922651929,0.672077348071042,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.581362691128,0,0,0,0,0,0,0,0,,None,202.588639158008,0,0,NA,NA,NA,NA,NA,NA,NA,201.356275140703,0.643724859297151,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.588475953466,0,0,0,0,0,0,0,0,,None,202.595752420346,0,0,NA,NA,NA,NA,NA,NA,NA,201.363380460309,0.636619539691424,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.648701895159,0,0,0,0,0,0,0,0,,None,202.655978362039,0,0,NA,NA,NA,NA,NA,NA,NA,201.423539153177,0.576460846822954,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.681685200116,0,0,0,0,0,0,0,0,,None,202.688961666996,0,0,NA,NA,NA,NA,NA,NA,NA,201.456485628681,0.543514371318935,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.712751014017,0,0,0,0,0,0,0,0,,None,202.720027480897,0,0,NA,NA,NA,NA,NA,NA,NA,201.487516754217,0.512483245783272,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.736778196447,0,0,0,0,0,0,0,0,,None,202.744054663327,0,0,NA,NA,NA,NA,NA,NA,NA,201.51151710768,0.488482892319809,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.761566798808,0,0,0,0,0,0,0,0,,None,202.768843265688,0,0,NA,NA,NA,NA,NA,NA,NA,201.536278030866,0.463721969133672,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.76298511777,0,0,0,0,0,0,0,0,,None,202.77026158465,0,0,NA,NA,NA,NA,NA,NA,NA,201.537694766121,0.462305233879277,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.763829696444,0,0,0,0,0,0,0,0,,None,202.771106163324,0,0,NA,NA,NA,NA,NA,NA,NA,201.538538401731,0.461461598269381,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.801613392471,0,0,0,0,0,0,0,0,,None,202.808889859351,0,0,NA,NA,NA,NA,NA,NA,NA,201.576279908145,0.423720091854875,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.80200792108,0,0,0,0,0,0,0,0,,None,202.80928438796,0,0,NA,NA,NA,NA,NA,NA,NA,201.57667399622,0.42332600378009,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.814075639623,0,0,0,0,0,0,0,0,,None,202.821352106503,0,0,NA,NA,NA,NA,NA,NA,NA,201.588728239841,0.411271760159394,NA,NA,NA,NA,NA,NA,NA,NA,NA
