DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2019-03-22                13:41:53.062              80.23741970               1925.698073               81.23741970               1553262113.062            0                         963                       1.0000000000E+000         0.0000000000E+000         0.0000000000E+000         4.1498081119E+000         4.1927518123E+000         4.2085234592E+002         4.2611707730E+002         8.0590917420E-001         1.0177685186E+000         
2019-03-22                13:42:42.339              80.23799005               1925.711761               81.23799005               1553262162.340            0                         963                       1.0000000000E+000         0.0000000000E+000         0.0000000000E+000         4.1498081119E+000         4.1927518123E+000         4.2091582623E+002         4.2617536541E+002         8.0590917420E-001         1.0177685186E+000         
2019-03-22                13:43:09.617              80.23830575               1925.719338               81.23830575               1553262189.617            0                         963                       2.0000000000E+000         0.0000000000E+000         0.0000000000E+000         4.3554220392E+001         4.1927518123E+000         4.2091582623E+002         4.2623964863E+002         8.0590917420E-001         1.0177685186E+000         
2019-03-22                13:43:29.730              80.23853855               1925.724925               81.23853855               1553262209.731            0                         963                       1.0000000000E+000         0.0000000000E+000         0.0000000000E+000         4.3554220392E+001         4.1927518123E+000         4.2099120224E+002         4.2623964863E+002         8.0590917420E-001         1.0177685186E+000         
2019-03-22                13:43:57.029              80.23885451               1925.732508               81.23885451               1553262237.030            0                         963                       2.0000000000E+000         0.0000000000E+000         0.0000000000E+000         4.1827526775E+000         4.4004935061E+001         4.2099120224E+002         4.2631597801E+002         8.0590917420E-001         1.0177685186E+000         
2019-03-22                13:44:17.138              80.23908725               1925.738094               81.23908725               1553262257.138            0                         963                       1.0000000000E+000         0.0000000000E+000         0.0000000000E+000         4.1827526775E+000         4.4004935061E+001         4.2106948841E+002         4.2631597801E+002         8.0590917420E-001         1.0177685186E+000         
2019-03-22                13:44:45.061              80.23941043               1925.745850               81.23941043               1553262285.061            0                         963                       2.0000000000E+000         0.0000000000E+000         0.0000000000E+000         4.1755595681E+000         4.2260373000E+000         4.2106948841E+002         4.2639525436E+002         8.0590917420E-001         1.0177685186E+000         
2019-03-22                13:45:05.559              80.23964769               1925.751544               81.23964769               1553262305.560            0                         963                       1.0000000000E+000         0.0000000000E+000         0.0000000000E+000         4.1755595681E+000         4.2260373000E+000         4.2112924932E+002         4.2639525436E+002         8.0590917420E-001         1.0177685186E+000         
2019-03-22                13:45:32.825              80.23996325               1925.759118               81.23996325               1553262332.825            0                         963                       2.0000000000E+000         0.0000000000E+000         0.0000000000E+000         4.1501570890E+000         4.2187697538E+000         4.2112924932E+002         4.2645577114E+002         8.0590917420E-001         1.0177685186E+000         
2019-03-22                13:45:52.950              80.24019618               1925.764708               81.24019618               1553262352.950            0                         963                       1.0000000000E+000         0.0000000000E+000         0.0000000000E+000         4.1501570890E+000         4.2187697538E+000         4.2120056707E+002         4.2645577114E+002         8.0590917420E-001         1.0177685186E+000         
