num.trans.involved.in,sample,peak
11,Sample_5cm-end_SR_timezero__timezero,281.066676809021
7,Sample_5cm-end_SR_timezero__timezero,281.103077655301
1,Sample_5cm-end_SR_timezero__timezero,281.139424872079
7,Sample_5cm-end_SR_timezero__timezero,281.175849606613
8,Sample_5cm-end_SR_timezero__timezero,283.045948244718
3,Sample_5cm-end_SR_timezero__timezero,283.064581905351
4,Sample_5cm-end_SR_timezero__timezero,283.082299373012
5,Sample_5cm-end_SR_timezero__timezero,283.11873644676
5,Sample_5cm-end_SR_timezero__timezero,283.155095042369
6,Sample_5cm-end_SR_timezero__timezero,285.061624640187
1,Sample_5cm-end_SR_timezero__timezero,285.0802488762
3,Sample_5cm-end_SR_timezero__timezero,285.09802363701
7,Sample_5cm-end_SR_timezero__timezero,285.134396909814
7,Sample_5cm-end_SR_timezero__timezero,285.170747470103
6,Sample_5cm-end_SR_timezero__timezero,287.056120380306
3,Sample_5cm-end_SR_timezero__timezero,287.07724848371
7,Sample_5cm-end_SR_timezero__timezero,287.092513444559
7,Sample_5cm-end_SR_timezero__timezero,287.113604285288
3,Sample_5cm-end_SR_timezero__timezero,287.149980319093
3,Sample_5cm-end_SR_timezero__timezero,287.186385989879
2,Sample_5cm-end_SR_timezero__timezero,288.108876794706
4,Sample_5cm-end_SR_timezero__timezero,289.035372562707
4,Sample_5cm-end_SR_timezero__timezero,289.071751686782
6,Sample_5cm-end_SR_timezero__timezero,289.092884225668
6,Sample_5cm-end_SR_timezero__timezero,289.108151488047
6,Sample_5cm-end_SR_timezero__timezero,289.129302297472
5,Sample_5cm-end_SR_timezero__timezero,289.165635086071
2,Sample_5cm-end_SR_timezero__timezero,291.051011610793
9,Sample_5cm-end_SR_timezero__timezero,291.08743995916
4,Sample_5cm-end_SR_timezero__timezero,291.108563242726
1,Sample_5cm-end_SR_timezero__timezero,291.123763842606
2,Sample_5cm-end_SR_timezero__timezero,291.144928289015
5,Sample_5cm-end_SR_timezero__timezero,291.16016262952
6,Sample_5cm-end_SR_timezero__timezero,293.030334540369
9,Sample_5cm-end_SR_timezero__timezero,293.066714241053
9,Sample_5cm-end_SR_timezero__timezero,293.103083956972
1,Sample_5cm-end_SR_timezero__timezero,293.116086432847
9,Sample_5cm-end_SR_timezero__timezero,293.139459606761
8,Sample_5cm-end_SR_timezero__timezero,293.17581157156
8,Sample_5cm-end_SR_timezero__timezero,295.045967023803
13,Sample_5cm-end_SR_timezero__timezero,295.082354876531
13,Sample_5cm-end_SR_timezero__timezero,295.118731951137
10,Sample_5cm-end_SR_timezero__timezero,295.155112536036
1,Sample_5cm-end_SR_timezero__timezero,297.025206021649
10,Sample_5cm-end_SR_timezero__timezero,297.061599818828
13,Sample_5cm-end_SR_timezero__timezero,297.097992098297
5,Sample_5cm-end_SR_timezero__timezero,297.134387285579
3,Sample_5cm-end_SR_timezero__timezero,297.152997173501
7,Sample_5cm-end_SR_timezero__timezero,297.17077668158
8,Sample_5cm-end_SR_timezero__timezero,299.040885981932
10,Sample_5cm-end_SR_timezero__timezero,299.077261653681
2,Sample_5cm-end_SR_timezero__timezero,299.095854689503
12,Sample_5cm-end_SR_timezero__timezero,299.113639964283
11,Sample_5cm-end_SR_timezero__timezero,299.150026106632
6,Sample_5cm-end_SR_timezero__timezero,299.186410769652
8,Sample_5cm-end_SR_timezero__timezero,301.056537948778
8,Sample_5cm-end_SR_timezero__timezero,301.071787767106
3,Sample_5cm-end_SR_timezero__timezero,301.092925368186
2,Sample_5cm-end_SR_timezero__timezero,301.108180010944
12,Sample_5cm-end_SR_timezero__timezero,301.129306383513
11,Sample_5cm-end_SR_timezero__timezero,301.165677367872
8,Sample_5cm-end_SR_timezero__timezero,301.202048895316
5,Sample_5cm-end_SR_timezero__timezero,303.051050310853
5,Sample_5cm-end_SR_timezero__timezero,303.072152319837
6,Sample_5cm-end_SR_timezero__timezero,303.087442992394
