num.trans.involved.in,sample,peak
5,Sample_0-5cm_SR_timezero__timezero,259.082347439397
9,Sample_0-5cm_SR_timezero__timezero,259.118689810059
4,Sample_0-5cm_SR_timezero__timezero,259.155116849045
10,Sample_0-5cm_SR_timezero__timezero,261.040448345413
11,Sample_0-5cm_SR_timezero__timezero,261.07685649851
6,Sample_0-5cm_SR_timezero__timezero,261.098010657431
9,Sample_0-5cm_SR_timezero__timezero,261.113241884706
3,Sample_0-5cm_SR_timezero__timezero,263.019695152174
1,Sample_0-5cm_SR_timezero__timezero,263.038380861068
6,Sample_0-5cm_SR_timezero__timezero,263.05612832902
3,Sample_0-5cm_SR_timezero__timezero,263.092474447482
9,Sample_0-5cm_SR_timezero__timezero,263.128886566312
7,Sample_0-5cm_SR_timezero__timezero,263.165271683771
10,Sample_0-5cm_SR_timezero__timezero,265.035372143763
13,Sample_0-5cm_SR_timezero__timezero,265.07178636321
5,Sample_0-5cm_SR_timezero__timezero,265.108128719713
5,Sample_0-5cm_SR_timezero__timezero,266.067032233706
1,Sample_0-5cm_SR_timezero__timezero,266.089469077369
6,Sample_0-5cm_SR_timezero__timezero,266.10343634331
11,Sample_0-5cm_SR_timezero__timezero,267.051020106886
7,Sample_0-5cm_SR_timezero__timezero,267.087408204999
5,Sample_0-5cm_SR_timezero__timezero,267.123806920169
5,Sample_0-5cm_SR_timezero__timezero,267.160154944594
9,Sample_0-5cm_SR_timezero__timezero,269.030309845215
10,Sample_0-5cm_SR_timezero__timezero,269.066679107271
2,Sample_0-5cm_SR_timezero__timezero,269.081930802507
8,Sample_0-5cm_SR_timezero__timezero,269.103034481325
6,Sample_0-5cm_SR_timezero__timezero,269.139455293608
8,Sample_0-5cm_SR_timezero__timezero,269.175852541098
8,Sample_0-5cm_SR_timezero__timezero,271.045962582244
3,Sample_0-5cm_SR_timezero__timezero,271.064586141392
7,Sample_0-5cm_SR_timezero__timezero,271.082310309023
8,Sample_0-5cm_SR_timezero__timezero,271.118685980232
3,Sample_0-5cm_SR_timezero__timezero,271.155125707642
5,Sample_0-5cm_SR_timezero__timezero,271.19149620503
1,Sample_0-5cm_SR_timezero__timezero,271.227902521572
8,Sample_0-5cm_SR_timezero__timezero,273.040452414567
3,Sample_0-5cm_SR_timezero__timezero,273.043845175432
6,Sample_0-5cm_SR_timezero__timezero,273.076860332852
4,Sample_0-5cm_SR_timezero__timezero,273.080229826386
9,Sample_0-5cm_SR_timezero__timezero,273.097970249773
6,Sample_0-5cm_SR_timezero__timezero,273.134388149476
8,Sample_0-5cm_SR_timezero__timezero,273.170753927134
5,Sample_0-5cm_SR_timezero__timezero,275.019722859767
10,Sample_0-5cm_SR_timezero__timezero,275.056094994047
2,Sample_0-5cm_SR_timezero__timezero,275.059477691454
6,Sample_0-5cm_SR_timezero__timezero,275.07723345332
7,Sample_0-5cm_SR_timezero__timezero,275.092512722103
3,Sample_0-5cm_SR_timezero__timezero,275.113598589595
6,Sample_0-5cm_SR_timezero__timezero,275.128899078333
7,Sample_0-5cm_SR_timezero__timezero,275.150027572549
5,Sample_0-5cm_SR_timezero__timezero,275.165247204403
1,Sample_0-5cm_SR_timezero__timezero,275.971191734847
5,Sample_0-5cm_SR_timezero__timezero,276.108918395297
10,Sample_0-5cm_SR_timezero__timezero,277.071793628044
10,Sample_0-5cm_SR_timezero__timezero,277.108143156777
4,Sample_0-5cm_SR_timezero__timezero,277.129280857407
5,Sample_0-5cm_SR_timezero__timezero,277.144509445618
2,Sample_0-5cm_SR_timezero__timezero,277.157551298438
5,Sample_0-5cm_SR_timezero__timezero,277.180903661294
1,Sample_0-5cm_SR_timezero__timezero,278.088135531551
2,Sample_0-5cm_SR_timezero__timezero,278.10343693932
1,Sample_0-5cm_SR_timezero__timezero,278.152807691184
1,Sample_0-5cm_SR_timezero__timezero,279.014606008706
