num.trans.involved.in,sample,peak
15,Sample_5cm-end_SR_150d_CW_saturated,245.045561186885
3,Sample_5cm-end_SR_150d_CW_saturated,245.048924442179
7,Sample_5cm-end_SR_150d_CW_saturated,245.066695226483
5,Sample_5cm-end_SR_150d_CW_saturated,245.081963506818
9,Sample_5cm-end_SR_150d_CW_saturated,245.103078637049
4,Sample_5cm-end_SR_150d_CW_saturated,245.139438688763
5,Sample_5cm-end_SR_150d_CW_saturated,246.040802109329
9,Sample_5cm-end_SR_150d_CW_saturated,247.024798946455
6,Sample_5cm-end_SR_150d_CW_saturated,247.04592310572
6,Sample_5cm-end_SR_150d_CW_saturated,247.061223728369
6,Sample_5cm-end_SR_150d_CW_saturated,247.082349929829
10,Sample_5cm-end_SR_150d_CW_saturated,247.097604003545
7,Sample_5cm-end_SR_150d_CW_saturated,247.118736894549
6,Sample_5cm-end_SR_150d_CW_saturated,248.02006999164
4,Sample_5cm-end_SR_150d_CW_saturated,248.056454382412
6,Sample_5cm-end_SR_150d_CW_saturated,249.004069273472
6,Sample_5cm-end_SR_150d_CW_saturated,249.040478307607
8,Sample_5cm-end_SR_150d_CW_saturated,249.076850726497
4,Sample_5cm-end_SR_150d_CW_saturated,249.113209559691
5,Sample_5cm-end_SR_150d_CW_saturated,249.149628008469
4,Sample_5cm-end_SR_150d_CW_saturated,250.035690367466
5,Sample_5cm-end_SR_150d_CW_saturated,250.072118130565
11,Sample_5cm-end_SR_150d_CW_saturated,251.019727228638
2,Sample_5cm-end_SR_150d_CW_saturated,251.056084909873
10,Sample_5cm-end_SR_150d_CW_saturated,251.092517630754
6,Sample_5cm-end_SR_150d_CW_saturated,251.128905329432
1,Sample_5cm-end_SR_150d_CW_saturated,251.132280635669
8,Sample_5cm-end_SR_150d_CW_saturated,252.014978647364
7,Sample_5cm-end_SR_150d_CW_saturated,252.051380090506
2,Sample_5cm-end_SR_150d_CW_saturated,252.087725628904
3,Sample_5cm-end_SR_150d_CW_saturated,252.998972960102
7,Sample_5cm-end_SR_150d_CW_saturated,253.035411816162
16,Sample_5cm-end_SR_150d_CW_saturated,253.071761326676
7,Sample_5cm-end_SR_150d_CW_saturated,253.108136512448
8,Sample_5cm-end_SR_150d_CW_saturated,253.144541584064
4,Sample_5cm-end_SR_150d_CW_saturated,254.030625067595
5,Sample_5cm-end_SR_150d_CW_saturated,254.06702289106
6,Sample_5cm-end_SR_150d_CW_saturated,255.029912491206
4,Sample_5cm-end_SR_150d_CW_saturated,255.033274587891
13,Sample_5cm-end_SR_150d_CW_saturated,255.0510490924
1,Sample_5cm-end_SR_150d_CW_saturated,255.06223759405
13,Sample_5cm-end_SR_150d_CW_saturated,255.087403359705
8,Sample_5cm-end_SR_150d_CW_saturated,255.123782966422
8,Sample_5cm-end_SR_150d_CW_saturated,255.160195995989
5,Sample_5cm-end_SR_150d_CW_saturated,256.04625771728
4,Sample_5cm-end_SR_150d_CW_saturated,256.082673543742
3,Sample_5cm-end_SR_150d_CW_saturated,257.009157275109
6,Sample_5cm-end_SR_150d_CW_saturated,257.030280264165
10,Sample_5cm-end_SR_150d_CW_saturated,257.04555441255
2,Sample_5cm-end_SR_150d_CW_saturated,257.048907967591
8,Sample_5cm-end_SR_150d_CW_saturated,257.066691025282
9,Sample_5cm-end_SR_150d_CW_saturated,257.103038247992
8,Sample_5cm-end_SR_150d_CW_saturated,257.139456525494
2,Sample_5cm-end_SR_150d_CW_saturated,257.175820732902
4,Sample_5cm-end_SR_150d_CW_saturated,258.061917810224
3,Sample_5cm-end_SR_150d_CW_saturated,258.09830856531
8,Sample_5cm-end_SR_150d_CW_saturated,259.024819537458
4,Sample_5cm-end_SR_150d_CW_saturated,259.04593379615
15,Sample_5cm-end_SR_150d_CW_saturated,259.061213406762
5,Sample_5cm-end_SR_150d_CW_saturated,259.082347439397
2,Sample_5cm-end_SR_150d_CW_saturated,259.097557504703
10,Sample_5cm-end_SR_150d_CW_saturated,259.118689810059
4,Sample_5cm-end_SR_150d_CW_saturated,259.155116849045
2,Sample_5cm-end_SR_150d_CW_saturated,260.056419318877
7,Sample_5cm-end_SR_150d_CW_saturated,261.004090565848
9,Sample_5cm-end_SR_150d_CW_saturated,261.040448345413
2,Sample_5cm-end_SR_150d_CW_saturated,261.061560562207
12,Sample_5cm-end_SR_150d_CW_saturated,261.07685649851
7,Sample_5cm-end_SR_150d_CW_saturated,261.098010657431
8,Sample_5cm-end_SR_150d_CW_saturated,261.113241884706
4,Sample_5cm-end_SR_150d_CW_saturated,261.134347287032
4,Sample_5cm-end_SR_150d_CW_saturated,262.035740718474
2,Sample_5cm-end_SR_150d_CW_saturated,262.072067809601
2,Sample_5cm-end_SR_150d_CW_saturated,262.093248568536
3,Sample_5cm-end_SR_150d_CW_saturated,263.019695152174
8,Sample_5cm-end_SR_150d_CW_saturated,263.05612832902
6,Sample_5cm-end_SR_150d_CW_saturated,263.077233819718
3,Sample_5cm-end_SR_150d_CW_saturated,263.092474447482
5,Sample_5cm-end_SR_150d_CW_saturated,263.113632459311
9,Sample_5cm-end_SR_150d_CW_saturated,263.128886566312
3,Sample_5cm-end_SR_150d_CW_saturated,264.014985705221
2,Sample_5cm-end_SR_150d_CW_saturated,264.051351952266
6,Sample_5cm-end_SR_150d_CW_saturated,264.08777792589
6,Sample_5cm-end_SR_150d_CW_saturated,264.998972517947
12,Sample_5cm-end_SR_150d_CW_saturated,265.035372143763
14,Sample_5cm-end_SR_150d_CW_saturated,265.07178636321
5,Sample_5cm-end_SR_150d_CW_saturated,265.108128719713
1,Sample_5cm-end_SR_150d_CW_saturated,265.147924691397
6,Sample_5cm-end_SR_150d_CW_saturated,266.030625588885
8,Sample_5cm-end_SR_150d_CW_saturated,266.067032233706
6,Sample_5cm-end_SR_150d_CW_saturated,267.014685413298
14,Sample_5cm-end_SR_150d_CW_saturated,267.051020106886
4,Sample_5cm-end_SR_150d_CW_saturated,267.062273018723
7,Sample_5cm-end_SR_150d_CW_saturated,267.087408204999
5,Sample_5cm-end_SR_150d_CW_saturated,267.123806920169
5,Sample_5cm-end_SR_150d_CW_saturated,267.160154944594
4,Sample_5cm-end_SR_150d_CW_saturated,268.04629314225
5,Sample_5cm-end_SR_150d_CW_saturated,268.993900295091
10,Sample_5cm-end_SR_150d_CW_saturated,269.030309845215
3,Sample_5cm-end_SR_150d_CW_saturated,269.045517481529
13,Sample_5cm-end_SR_150d_CW_saturated,269.066679107271
8,Sample_5cm-end_SR_150d_CW_saturated,269.103034481325
6,Sample_5cm-end_SR_150d_CW_saturated,269.139455293608
7,Sample_5cm-end_SR_150d_CW_saturated,269.175852541098
2,Sample_5cm-end_SR_150d_CW_saturated,270.025527341748
6,Sample_5cm-end_SR_150d_CW_saturated,270.061932421737
7,Sample_5cm-end_SR_150d_CW_saturated,271.009539494265
7,Sample_5cm-end_SR_150d_CW_saturated,271.02484888095
11,Sample_5cm-end_SR_150d_CW_saturated,271.045962582244
2,Sample_5cm-end_SR_150d_CW_saturated,271.064586141392
7,Sample_5cm-end_SR_150d_CW_saturated,271.082310309023
8,Sample_5cm-end_SR_150d_CW_saturated,271.118685980232
3,Sample_5cm-end_SR_150d_CW_saturated,271.155125707642
5,Sample_5cm-end_SR_150d_CW_saturated,271.19149620503
6,Sample_5cm-end_SR_150d_CW_saturated,273.004122311241
5,Sample_5cm-end_SR_150d_CW_saturated,273.025191899165
8,Sample_5cm-end_SR_150d_CW_saturated,273.040452414567
4,Sample_5cm-end_SR_150d_CW_saturated,273.043845175432
1,Sample_5cm-end_SR_150d_CW_saturated,273.061562095889
7,Sample_5cm-end_SR_150d_CW_saturated,273.076860332852
9,Sample_5cm-end_SR_150d_CW_saturated,273.097970249773
6,Sample_5cm-end_SR_150d_CW_saturated,273.134388149476
9,Sample_5cm-end_SR_150d_CW_saturated,273.170753927134
1,Sample_5cm-end_SR_150d_CW_saturated,274.035775798341
10,Sample_5cm-end_SR_150d_CW_saturated,275.019722859767
9,Sample_5cm-end_SR_150d_CW_saturated,275.056094994047
7,Sample_5cm-end_SR_150d_CW_saturated,275.07723345332
8,Sample_5cm-end_SR_150d_CW_saturated,275.092512722103
3,Sample_5cm-end_SR_150d_CW_saturated,275.113598589595
5,Sample_5cm-end_SR_150d_CW_saturated,275.128899078333
7,Sample_5cm-end_SR_150d_CW_saturated,275.150027572549
4,Sample_5cm-end_SR_150d_CW_saturated,276.051385129296
5,Sample_5cm-end_SR_150d_CW_saturated,276.072541418758
6,Sample_5cm-end_SR_150d_CW_saturated,276.087756475485
6,Sample_5cm-end_SR_150d_CW_saturated,276.108918395297
