"Core","DATETIME","MPVPosition","CH4_dry","CO2_dry","Elapsed_seconds","Treatment","coreID","Site","location","drying","length","replicate","Core_assignment"
"0",2019-06-01 00:44:22,3,229.87372435,706.56452855,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 00:45:12,3,229.87372435,567.13674514,50,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 01:31:54,3,42.816004154,616.77557108,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 01:32:43,3,42.816004154,496.24993599,49,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 02:18:53,3,266.38502574,744.33794332,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 02:19:43,3,266.38502574,571.81974066,50,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 02:19:47,3,264.52114057,485.70237051,54,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 02:20:20,3,264.52114057,485.70237051,87,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 03:06:48,3,41.008956626,567.04700571,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 03:07:38,3,41.008956626,465.64282432,50,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 03:53:55,3,205.52860868,656.16587312,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 03:54:45,3,205.52860868,527.54421034,50,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 04:41:25,3,208.66434919,581.92189196,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 04:42:15,3,208.66434919,474.20396284,50,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 05:29:03,3,205.75433111,553.70797692,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 05:29:53,3,205.75433111,465.97183561,50,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 06:16:15,3,167.09784883,570.44941067,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 06:17:05,3,167.09784883,469.05467863,50,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 06:17:08,3,167.11554434,468.6257499,53,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 07:03:47,3,167.16081821,559.86254761,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 07:04:37,3,167.16081821,473.06450008,50,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 07:50:38,3,167.1747806,682.23980239,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 07:51:27,3,167.1747806,537.68305827,49,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 07:52:18,3,167.1747806,469.802673,100,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 08:37:49,3,161.47295402,721.25824902,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 08:38:40,3,161.47295402,565.72509097,51,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 08:39:31,3,161.47295402,486.98667308,102,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 09:25:40,3,161.46713989,573.03434131,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 09:26:30,3,161.46713989,467.0177196,50,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 10:13:21,3,49.708716211,557.90691045,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 10:14:12,3,49.708716211,474.60933096,51,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 11:00:21,3,49.056598591,590.94238025,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 11:01:11,3,49.056598591,481.51740346,50,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 11:47:35,3,49.051414522,678.53725651,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 11:48:24,3,49.051414522,552.68324048,49,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 11:49:15,3,49.051414522,491.41521137,100,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 12:35:05,3,49.067072455,617.7249404,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 12:35:55,3,49.070291584,529.5737321,50,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
"0",2019-06-01 13:22:16,3,164.79197378,736.50469746,0,"sat_incubation","C0","CPCRW","","","",NA,"Ambient"
