"Core","DATETIME","MPVPosition","CH4_dry","CO2_dry","Elapsed_seconds","Treatment","coreID","Site","location","drying","length","replicate","Core_assignment"
"3",2019-04-12 20:31:14,7,15.853531344,811.23945142,48,"sat_incubation","C3","CPCRW","upland","constant weight","30 day",4,"CPCRW_30d_up_CW_r4"
"3",2019-04-05 14:28:39,1,15.429134411,440.1595048,0,"sat_incubation","C3","CPCRW","upland","constant weight","30 day",4,"CPCRW_30d_up_CW_r4"
"3",2019-04-05 14:29:29,1,15.429134411,438.80281238,50,"sat_incubation","C3","CPCRW","upland","constant weight","30 day",4,"CPCRW_30d_up_CW_r4"
"3",2019-04-12 20:30:26,7,15.853531344,499.28783283,0,"sat_incubation","C3","CPCRW","upland","constant weight","30 day",4,"CPCRW_30d_up_CW_r4"
"3",2019-04-05 14:30:21,1,15.430747269,440.60693417,102,"sat_incubation","C3","CPCRW","upland","constant weight","30 day",4,"CPCRW_30d_up_CW_r4"
"3",2019-04-05 14:30:18,1,15.429134411,438.94168599,99,"sat_incubation","C3","CPCRW","upland","constant weight","30 day",4,"CPCRW_30d_up_CW_r4"
"31",2019-04-03 21:15:22,4,13.535454001,479.93650157,75,"drought","C31","CPCRW","upland","constant weight","1000 day",1,"CPCRW_1000d_up_CW_r1"
"31",2019-04-03 21:15:43,4,13.535454001,479.93650157,96,"drought","C31","CPCRW","upland","constant weight","1000 day",1,"CPCRW_1000d_up_CW_r1"
"31",2019-04-03 21:14:56,4,13.535454001,459.72970691,49,"drought","C31","CPCRW","upland","constant weight","1000 day",1,"CPCRW_1000d_up_CW_r1"
"31",2019-04-03 21:14:07,4,13.535454001,493.07895935,0,"drought","C31","CPCRW","upland","constant weight","1000 day",1,"CPCRW_1000d_up_CW_r1"
"34",2019-04-03 21:11:41,3,13.250299534,486.71153738,0,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:45:50,4,2.3195784837,519.20267435,49,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-03 21:13:18,3,13.535454001,552.28402783,97,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:48:08,4,2.3194499429,620.7721341,187,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-03 21:12:08,3,13.250299534,479.03619406,27,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-03 21:12:28,3,13.250299534,479.03619406,47,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:50:34,4,2.3193214485,620.9792432,333,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:51:22,4,2.3193214485,649.30058528,381,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:48:56,4,2.3193214485,616.25847745,235,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:49:44,4,2.3193214485,611.18953989,283,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:53:49,4,2.3193214485,600.11279723,528,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:54:16,4,2.3193214485,585.03263954,555,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:54:36,4,2.3193214485,585.03263954,575,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:46:38,4,2.3195784837,560.13837578,97,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:47:28,4,2.3195784837,607.72905663,147,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:47:34,4,2.3194499429,620.7721341,153,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:57:01,4,276.62229285,556.73539914,720,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:52:10,4,2.3193214485,659.73426929,429,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:52:59,4,2.3193214485,626.68930593,478,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:55:23,4,276.62229285,571.23268494,622,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:56:13,4,276.62229285,564.30897105,672,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"34",2019-04-15 21:45:01,4,2.3195784837,520.12115862,0,"drought","C34","CPCRW","upland","constant weight","90 day",3,"CPCRW_90d_up_CW_r3"
"35",2019-04-15 23:35:40,9,17.308498737,515.16770518,0,"drydown","C35","CPCRW","upland","forced","150 day",2,"CPCRW_150d_up_FAD_r2"
"35",2019-04-15 23:36:29,9,17.308498737,547.32202087,49,"drydown","C35","CPCRW","upland","forced","150 day",2,"CPCRW_150d_up_FAD_r2"
"36",2019-04-15 22:40:23,14,2.5383658481,544.09723941,0,"drydown","C36","CPCRW","upland","forced","1000 day",2,"CPCRW_1000d_up_FAD_r2"
"36",2019-04-15 22:41:10,14,2.5383658481,598.81348619,47,"drydown","C36","CPCRW","upland","forced","1000 day",2,"CPCRW_1000d_up_FAD_r2"
"36",2019-04-15 22:41:58,14,2.5383658481,631.83807754,95,"drydown","C36","CPCRW","upland","forced","1000 day",2,"CPCRW_1000d_up_FAD_r2"
"37",2019-04-16 00:02:44,1,2.3338461138,466.95036874,0,"drydown","C37","CPCRW","upland","forced","90 day",4,"CPCRW_90d_up_FAD_r4"
"37",2019-04-16 00:03:33,1,2.3338461138,470.25332567,49,"drydown","C37","CPCRW","upland","forced","90 day",4,"CPCRW_90d_up_FAD_r4"
"37",2019-04-16 00:04:24,1,2.3338461138,483.4142411,100,"drydown","C37","CPCRW","upland","forced","90 day",4,"CPCRW_90d_up_FAD_r4"
"37",2019-04-16 00:05:14,1,2.3338461138,488.60426324,150,"drydown","C37","CPCRW","upland","forced","90 day",4,"CPCRW_90d_up_FAD_r4"
"37",2019-04-16 00:06:02,1,2.3338461138,485.11377556,198,"drydown","C37","CPCRW","upland","forced","90 day",4,"CPCRW_90d_up_FAD_r4"
"37",2019-04-16 00:06:51,1,2.3338461138,522.38425313,247,"drydown","C37","CPCRW","upland","forced","90 day",4,"CPCRW_90d_up_FAD_r4"
"38",2019-04-03 23:01:48,5,13.585169953,481.04799043,0,"drought","C38","CPCRW","upland","constant weight","1000 day",2,"CPCRW_1000d_up_CW_r2"
"38",2019-04-15 20:50:09,1,2.4291621814,495.37871304,0,"drought","C38","CPCRW","upland","constant weight","1000 day",2,"CPCRW_1000d_up_CW_r2"
"38",2019-04-15 20:50:59,1,2.4291621814,503.11025059,50,"drought","C38","CPCRW","upland","constant weight","1000 day",2,"CPCRW_1000d_up_CW_r2"
"38",2019-04-03 23:03:12,5,13.584782376,495.55178563,84,"drought","C38","CPCRW","upland","constant weight","1000 day",2,"CPCRW_1000d_up_CW_r2"
"38",2019-04-03 23:02:37,5,13.585169953,490.8389052,49,"drought","C38","CPCRW","upland","constant weight","1000 day",2,"CPCRW_1000d_up_CW_r2"
"38",2019-04-03 23:02:40,5,13.584782376,495.55178563,52,"drought","C38","CPCRW","upland","constant weight","1000 day",2,"CPCRW_1000d_up_CW_r2"
"39",2019-04-15 21:24:21,15,17.241086303,508.05774522,0,"drydown","C39","CPCRW","upland","forced","30 day",4,"CPCRW_30d_up_FAD_r4"
"39",2019-04-15 21:25:09,15,17.241086303,508.04318032,48,"drydown","C39","CPCRW","upland","forced","30 day",4,"CPCRW_30d_up_FAD_r4"
"39",2019-04-15 21:25:32,15,17.241086303,512.73350236,71,"drydown","C39","CPCRW","upland","forced","30 day",4,"CPCRW_30d_up_FAD_r4"
"39",2019-04-15 21:25:53,15,17.241086303,512.73350236,92,"drydown","C39","CPCRW","upland","forced","30 day",4,"CPCRW_30d_up_FAD_r4"
"4",2019-04-15 21:37:49,1,17.401895922,520.24986057,49,"drought","C4","CPCRW","upland","constant weight","150 day",4,"CPCRW_150d_up_CW_r4"
"4",2019-04-03 21:36:42,13,13.67017762,448.02426725,0,"drought","C4","CPCRW","upland","constant weight","150 day",4,"CPCRW_150d_up_CW_r4"
"4",2019-04-03 21:37:31,13,13.67017762,447.8325414,49,"drought","C4","CPCRW","upland","constant weight","150 day",4,"CPCRW_150d_up_CW_r4"
"4",2019-04-15 21:37:00,1,17.401895922,526.59141564,0,"drought","C4","CPCRW","upland","constant weight","150 day",4,"CPCRW_150d_up_CW_r4"
"4",2019-04-15 21:38:13,1,17.401895922,517.73010294,73,"drought","C4","CPCRW","upland","constant weight","150 day",4,"CPCRW_150d_up_CW_r4"
"4",2019-04-15 21:38:34,1,17.401895922,517.73010294,94,"drought","C4","CPCRW","upland","constant weight","150 day",4,"CPCRW_150d_up_CW_r4"
"4",2019-04-03 21:38:20,13,13.67017762,447.77993777,98,"drought","C4","CPCRW","upland","constant weight","150 day",4,"CPCRW_150d_up_CW_r4"
"42",2019-04-15 21:14:44,11,17.272314584,494.17377396,0,"drydown","C42","CPCRW","lowland","forced","1000 day",2,"CPCRW_1000d_low_FAD_r2"
"42",2019-04-15 21:15:32,11,17.272314584,502.41370227,48,"drydown","C42","CPCRW","lowland","forced","1000 day",2,"CPCRW_1000d_low_FAD_r2"
"46",2019-04-15 21:17:08,12,17.272314584,502.64386578,0,"drydown","C46","CPCRW","lowland","forced","150 day",4,"CPCRW_150d_low_FAD_r4"
"46",2019-04-15 21:17:57,12,17.272314584,499.74793469,49,"drydown","C46","CPCRW","lowland","forced","150 day",4,"CPCRW_150d_low_FAD_r4"
"46",2019-04-15 21:18:45,12,17.272314584,499.38072813,97,"drydown","C46","CPCRW","lowland","forced","150 day",4,"CPCRW_150d_low_FAD_r4"
"48",2019-04-03 21:26:56,9,13.342499917,517.50987203,0,"drought","C48","CPCRW","lowland","constant weight","1000 day",3,"CPCRW_1000d_low_CW_r3"
"48",2019-04-03 21:27:45,9,13.342499917,475.42659736,49,"drought","C48","CPCRW","lowland","constant weight","1000 day",3,"CPCRW_1000d_low_CW_r3"
"49",2019-04-15 21:19:33,13,17.272314584,497.80614927,0,"drydown","C49","CPCRW","lowland","forced","150 day",3,"CPCRW_150d_low_FAD_r3"
"49",2019-04-15 21:20:22,13,17.272314584,510.05248528,49,"drydown","C49","CPCRW","lowland","forced","150 day",3,"CPCRW_150d_low_FAD_r3"
"49",2019-04-15 21:21:10,13,17.272314584,514.91734747,97,"drydown","C49","CPCRW","lowland","forced","150 day",3,"CPCRW_150d_low_FAD_r3"
"5",2019-04-03 23:05:16,6,13.584394869,476.65986399,26,"drought","C5","CPCRW","upland","constant weight","1000 day",4,"CPCRW_1000d_up_CW_r4"
"5",2019-04-03 23:04:50,6,13.584394869,471.86562346,0,"drought","C5","CPCRW","upland","constant weight","1000 day",4,"CPCRW_1000d_up_CW_r4"
"5",2019-04-03 23:05:36,6,13.584394869,476.65986399,46,"drought","C5","CPCRW","upland","constant weight","1000 day",4,"CPCRW_1000d_up_CW_r4"
"51",2019-04-03 21:42:25,15,13.481189581,447.75045119,50,"drought","C51","CPCRW","lowland","constant weight","1000 day",4,"CPCRW_1000d_low_CW_r4"
"51",2019-04-03 21:43:14,15,13.481189581,447.36456151,99,"drought","C51","CPCRW","lowland","constant weight","1000 day",4,"CPCRW_1000d_low_CW_r4"
"51",2019-04-03 21:44:03,15,13.481189581,453.13705371,148,"drought","C51","CPCRW","lowland","constant weight","1000 day",4,"CPCRW_1000d_low_CW_r4"
"51",2019-04-15 21:40:54,2,17.368305677,510.68376226,92,"drought","C51","CPCRW","lowland","constant weight","1000 day",4,"CPCRW_1000d_low_CW_r4"
"51",2019-04-15 21:40:58,2,17.366982709,521.2251137,96,"drought","C51","CPCRW","lowland","constant weight","1000 day",4,"CPCRW_1000d_low_CW_r4"
"51",2019-04-03 21:46:27,15,13.689599464,539.89109506,292,"drought","C51","CPCRW","lowland","constant weight","1000 day",4,"CPCRW_1000d_low_CW_r4"
"51",2019-04-15 21:40:08,2,17.368305677,511.46954577,46,"drought","C51","CPCRW","lowland","constant weight","1000 day",4,"CPCRW_1000d_low_CW_r4"
"51",2019-04-03 21:41:35,15,13.481189581,447.23519453,0,"drought","C51","CPCRW","lowland","constant weight","1000 day",4,"CPCRW_1000d_low_CW_r4"
"51",2019-04-03 21:44:29,15,13.481189581,479.03355655,174,"drought","C51","CPCRW","lowland","constant weight","1000 day",4,"CPCRW_1000d_low_CW_r4"
"51",2019-04-03 21:44:50,15,13.481189581,479.03355655,195,"drought","C51","CPCRW","lowland","constant weight","1000 day",4,"CPCRW_1000d_low_CW_r4"
"51",2019-04-03 21:45:38,15,13.689599464,548.318319,243,"drought","C51","CPCRW","lowland","constant weight","1000 day",4,"CPCRW_1000d_low_CW_r4"
"51",2019-04-15 21:39:22,2,17.368305677,522.4621739,0,"drought","C51","CPCRW","lowland","constant weight","1000 day",4,"CPCRW_1000d_low_CW_r4"
"52",2019-04-15 23:27:50,6,17.625674994,530.69667263,0,"drydown","C52","CPCRW","lowland","forced","90 day",3,"CPCRW_90d_low_FAD_r3"
"52",2019-04-15 23:27:55,6,17.628288166,499.71249543,5,"drydown","C52","CPCRW","lowland","forced","90 day",3,"CPCRW_90d_low_FAD_r3"
"52",2019-04-15 23:28:04,6,17.628288166,499.71249543,14,"drydown","C52","CPCRW","lowland","forced","90 day",3,"CPCRW_90d_low_FAD_r3"
"52",2019-04-15 23:28:24,6,17.628288166,499.71249543,34,"drydown","C52","CPCRW","lowland","forced","90 day",3,"CPCRW_90d_low_FAD_r3"
"52",2019-04-15 23:29:12,6,17.308498737,736.08832095,82,"drydown","C52","CPCRW","lowland","forced","90 day",3,"CPCRW_90d_low_FAD_r3"
"53",2019-04-03 23:09:40,8,13.676490196,469.35945451,0,"drought","C53","CPCRW","lowland","constant weight","90 day",4,"CPCRW_90d_low_CW_r4"
"53",2019-04-15 20:52:34,2,2.4291621814,495.73576748,0,"drought","C53","CPCRW","lowland","constant weight","90 day",4,"CPCRW_90d_low_CW_r4"
"53",2019-04-03 23:10:29,8,13.676490196,475.81330799,49,"drought","C53","CPCRW","lowland","constant weight","90 day",4,"CPCRW_90d_low_CW_r4"
"54",2019-04-12 22:48:20,5,255.31612372,683.32525308,49,"sat_incubation","C54","CPCRW","lowland","constant weight","30 day",4,"CPCRW_30d_low_CW_r4"
"54",2019-04-12 22:49:09,5,255.31612372,698.81803281,98,"sat_incubation","C54","CPCRW","lowland","constant weight","30 day",4,"CPCRW_30d_low_CW_r4"
"54",2019-04-05 14:31:44,2,15.263324783,440.80745702,4,"sat_incubation","C54","CPCRW","lowland","constant weight","30 day",4,"CPCRW_30d_low_CW_r4"
"54",2019-04-05 14:31:40,2,15.263284783,440.72835405,0,"sat_incubation","C54","CPCRW","lowland","constant weight","30 day",4,"CPCRW_30d_low_CW_r4"
"54",2019-04-05 14:31:57,2,15.263324783,440.80745702,17,"sat_incubation","C54","CPCRW","lowland","constant weight","30 day",4,"CPCRW_30d_low_CW_r4"
"54",2019-04-05 14:32:17,2,15.263324783,440.80745702,37,"sat_incubation","C54","CPCRW","lowland","constant weight","30 day",4,"CPCRW_30d_low_CW_r4"
"54",2019-04-05 14:32:43,2,229.0721648,440.88941167,63,"sat_incubation","C54","CPCRW","lowland","constant weight","30 day",4,"CPCRW_30d_low_CW_r4"
"54",2019-04-05 14:33:04,2,229.0721648,440.88941167,84,"sat_incubation","C54","CPCRW","lowland","constant weight","30 day",4,"CPCRW_30d_low_CW_r4"
"54",2019-04-12 22:47:31,5,255.31612372,552.67773677,0,"sat_incubation","C54","CPCRW","lowland","constant weight","30 day",4,"CPCRW_30d_low_CW_r4"
"54",2019-04-12 20:25:33,5,15.946483656,510.45605142,0,"sat_incubation","C54","CPCRW","lowland","constant weight","30 day",4,"CPCRW_30d_low_CW_r4"
"54",2019-04-12 20:26:22,5,15.946483656,559.66588078,49,"sat_incubation","C54","CPCRW","lowland","constant weight","30 day",4,"CPCRW_30d_low_CW_r4"
